time_years,cumulative_log_growth,mean_megno,relative_energy_error
6.0016408033e+06,1.6418108155e+01,2.0054699733e+00,5.820131e-08
6.1863624035e+06,1.6148812345e+01,2.0069518383e+00,8.285737e-07
6.4110836037e+06,1.6337027752e+01,2.0085395796e+00,9.241796e-07
6.5958052038e+06,1.6506413754e+01,2.0095103874e+00,6.630147e-07
6.7805264040e+06,1.6223820383e+01,2.0104711794e+00,6.058489e-07
7.0052476042e+06,1.6393550464e+01,2.0112603311e+00,5.806369e-07
7.1899692044e+06,1.6519606402e+01,2.0118538741e+00,6.523648e-07
7.4146904046e+06,1.6338466890e+01,2.0127631067e+00,6.404069e-07
7.5994120048e+06,1.6531324396e+01,2.0131762084e+00,8.422428e-07
7.7841332050e+06,1.6442339869e+01,2.0135229895e+00,2.853327e-07
8.0088544052e+06,1.6578690843e+01,2.0140836147e+00,4.902625e-07
8.1935760053e+06,1.6541216588e+01,2.0144855971e+00,8.903109e-07
8.4182972054e+06,1.6531706487e+01,2.0150154475e+00,8.427924e-07
8.6030188047e+06,1.6562400204e+01,2.0158203681e+00,7.027712e-07
8.7877400040e+06,1.6840259065e+01,2.0169961505e+00,6.031218e-07
9.0124612032e+06,1.6555736404e+01,2.0188020048e+00,6.180657e-07
9.1971828025e+06,1.6701029367e+01,2.0204253107e+00,6.190489e-07
9.3819040018e+06,1.6654722975e+01,2.0221828734e+00,8.278065e-07
9.6066256010e+06,1.6742844707e+01,2.0248608507e+00,6.962670e-07
9.7913468003e+06,1.6870699854e+01,2.0276001698e+00,6.516926e-07
1.0016067999e+07,1.6915538638e+01,2.0310463360e+00,8.167751e-07
1.0200789599e+07,1.6849269387e+01,2.0342182679e+00,8.729912e-07
1.0385510798e+07,1.7057205886e+01,2.0380484493e+00,7.186559e-07
1.0610232397e+07,1.6979850090e+01,2.0427487604e+00,7.926377e-07
1.0794953597e+07,1.6804905683e+01,2.0470415260e+00,6.194801e-07
1.1019674796e+07,1.7445915181e+01,2.0531835855e+00,6.293051e-07
1.1204396395e+07,1.6973063571e+01,2.0585095144e+00,5.956368e-07
1.1389117594e+07,1.6962428611e+01,2.0645080375e+00,7.161184e-07
1.1613839193e+07,1.7607309600e+01,2.0723533923e+00,6.526091e-07
1.1798560393e+07,1.7195440268e+01,2.0793394825e+00,9.214080e-07
1.1983281592e+07,1.7392320658e+01,2.0862584874e+00,8.585498e-07
1.2208003191e+07,1.7463535053e+01,2.0952329671e+00,3.463291e-07
1.2392724391e+07,1.7413742172e+01,2.1026210011e+00,7.784336e-07
1.2617445990e+07,1.7513252355e+01,2.1124314570e+00,8.463202e-07
1.2802167189e+07,1.7491576638e+01,2.1204033979e+00,6.447678e-07
1.2986888388e+07,1.7300791890e+01,2.1288458185e+00,5.972132e-07
1.3211609988e+07,1.7782297141e+01,2.1391700887e+00,5.800572e-07
1.3396331187e+07,1.7530792626e+01,2.1479482362e+00,6.871243e-07
1.3581052786e+07,1.7755500526e+01,2.1562705645e+00,1.036088e-06
1.3805773985e+07,1.7187314893e+01,2.1665894623e+00,8.924005e-07
1.3990495185e+07,1.7695578220e+01,2.1751103229e+00,1.885140e-07
1.4215216784e+07,1.7915332517e+01,2.1853154727e+00,1.667079e-07
1.4399937983e+07,1.7249134474e+01,2.1940494505e+00,8.035643e-07
1.4584659582e+07,1.7924706166e+01,2.2029152785e+00,6.232951e-07
1.4809380782e+07,1.7241178477e+01,2.2138423140e+00,6.683949e-07
1.4994101981e+07,1.7965457477e+01,2.2227601111e+00,5.966423e-07
1.5218823580e+07,1.7583959745e+01,2.2334992256e+00,5.931127e-07
1.5403544779e+07,1.8384859610e+01,2.2425582718e+00,6.552956e-07
1.5588266379e+07,1.7241119163e+01,2.2514422936e+00,8.502407e-07
1.5812987578e+07,1.8093737599e+01,2.2624607918e+00,7.845764e-07
1.5997708777e+07,1.7266869944e+01,2.2714061886e+00,2.693686e-07
1.6182430376e+07,1.8240122333e+01,2.2804286187e+00,8.711264e-07
1.6407151576e+07,1.7545072200e+01,2.2913903817e+00,1.028665e-06
1.6591873175e+07,1.8300040441e+01,2.3005026215e+00,6.716465e-07
1.6816594374e+07,1.7184664795e+01,2.3113024039e+00,6.794806e-07
1.7001315573e+07,1.8746234397e+01,2.3200641632e+00,5.801545e-07
1.7186037173e+07,1.7411295323e+01,2.3286243921e+00,6.424312e-07
1.7410758372e+07,1.8265518557e+01,2.3386588231e+00,6.368345e-07
1.7595479971e+07,1.8683502150e+01,2.3467843859e+00,8.007117e-07
1.7780201171e+07,1.7278854898e+01,2.3551741808e+00,2.527879e-07
1.8004922370e+07,1.8223423544e+01,2.3652413559e+00,5.570956e-07
1.8189643969e+07,1.8674604781e+01,2.3733456867e+00,8.935891e-07
1.8414365168e+07,1.7998541053e+01,2.3837435238e+00,6.961890e-07
1.8599086767e+07,1.8701385743e+01,2.3920768764e+00,6.996381e-07
1.8783807967e+07,1.7902842440e+01,2.4008420806e+00,5.949498e-07
1.9008529166e+07,1.8594516750e+01,2.4114898122e+00,6.155871e-07
1.9193250765e+07,1.8295453350e+01,2.4206719023e+00,6.292437e-07
1.9417971964e+07,1.8535665689e+01,2.4314556171e+00,6.003431e-07
1.9602693564e+07,1.8449918677e+01,2.4403975323e+00,6.965514e-07
1.9787414763e+07,1.8587635877e+01,2.4487053457e+00,8.324077e-07
2.0012135962e+07,1.8540013777e+01,2.4588546648e+00,8.881543e-07
2.0196857562e+07,1.8644097720e+01,2.4666531675e+00,6.642550e-07
2.0381578761e+07,1.8747710373e+01,2.4746632684e+00,7.051235e-07
2.0606300360e+07,1.7830619576e+01,2.4838195905e+00,8.123707e-07
2.0791021559e+07,1.9181598008e+01,2.4911530827e+00,6.240157e-07
2.1015742758e+07,1.7487727215e+01,2.4992742926e+00,6.357295e-07
2.1200464358e+07,1.8501379762e+01,2.5056062393e+00,5.983067e-07
2.1385185557e+07,1.9194638138e+01,2.5114382239e+00,6.912894e-07
2.1609907156e+07,1.8357170177e+01,2.5182441996e+00,6.540109e-07
2.1794628356e+07,1.7876719428e+01,2.5237661768e+00,9.073562e-07
2.2019349555e+07,1.9221452875e+01,2.5301834259e+00,8.576312e-07
2.2204071154e+07,1.7537025806e+01,2.5355082943e+00,2.978421e-07
2.2388792353e+07,1.8872602222e+01,2.5408568834e+00,8.180854e-07
2.2613513953e+07,1.8156043786e+01,2.5470351017e+00,8.817185e-07
2.2798235152e+07,1.8813996277e+01,2.5521363483e+00,6.639918e-07
2.2982956351e+07,1.7480557152e+01,2.5570754576e+00,5.968740e-07
2.3207677950e+07,1.8994661774e+01,2.5629441852e+00,5.971864e-07
2.3392399150e+07,1.8269096435e+01,2.5678535584e+00,6.478997e-07
2.3617120749e+07,1.9015369254e+01,2.5733683993e+00,6.172483e-07
2.3801841948e+07,1.8541702902e+01,2.5780553937e+00,8.326867e-07
2.3986563147e+07,1.8902598590e+01,2.5822621676e+00,2.160673e-07
2.4211284747e+07,1.9008168546e+01,2.5874971278e+00,4.367815e-07
2.4396005946e+07,1.8130201853e+01,2.5915059615e+00,8.673331e-07
2.4580727545e+07,1.9278112548e+01,2.5954590899e+00,6.567697e-07
2.4805448744e+07,1.7749064039e+01,2.5995719647e+00,7.114067e-07
2.4990170344e+07,1.8732036503e+01,2.6024124160e+00,6.074673e-07
2.5214891543e+07,1.9013211530e+01,2.6051560445e+00,6.206256e-07
2.5399612742e+07,1.8245956780e+01,2.6070173035e+00,6.265700e-07
2.5584334341e+07,1.8142931546e+01,2.6086564057e+00,7.768778e-07
2.5809055541e+07,1.9138707845e+01,2.6099639378e+00,7.140185e-07
2.5993777140e+07,1.7875065416e+01,2.6106943287e+00,4.962768e-07
2.6218498339e+07,1.8594925864e+01,2.6114316177e+00,9.462859e-07
2.6403219538e+07,1.8588790105e+01,2.6117673404e+00,9.331454e-07
2.6587941138e+07,1.8658630785e+01,2.6121253914e+00,7.282185e-07
2.6812662337e+07,1.8032442033e+01,2.6120175669e+00,7.507803e-07
2.6997383936e+07,1.8966904701e+01,2.6116762583e+00,5.996155e-07
2.7182105136e+07,1.8041788183e+01,2.6110052870e+00,6.046692e-07
2.7406826335e+07,1.8790893138e+01,2.6095556147e+00,5.999222e-07
2.7591547934e+07,1.8312060867e+01,2.6081948909e+00,7.258653e-07
2.7816269133e+07,1.8488698718e+01,2.6059428269e+00,7.068760e-07
2.8000990732e+07,1.8447525597e+01,2.6039727615e+00,1.021417e-06
2.8185711932e+07,1.8116196255e+01,2.6016139293e+00,7.950979e-07
2.8410433131e+07,1.8639892808e+01,2.5986284988e+00,2.119153e-07
2.8595154730e+07,1.8185779062e+01,2.5959893710e+00,7.425063e-07
2.8819875929e+07,1.8485956593e+01,2.5923207038e+00,8.076635e-07
2.9004597529e+07,1.8349338340e+01,2.5890393362e+00,6.376008e-07
2.9189318728e+07,1.7872126258e+01,2.5857164263e+00,6.096399e-07
2.9414039927e+07,1.8310559180e+01,2.5814993362e+00,5.918197e-07
2.9598761527e+07,1.8688514860e+01,2.5779825423e+00,6.882459e-07
2.9783482726e+07,1.7975061852e+01,2.5745836641e+00,9.476806e-07
3.0008204325e+07,1.8326298272e+01,2.5704626632e+00,8.627209e-07
3.0192925524e+07,1.8459101621e+01,2.5671922427e+00,2.374112e-07
3.0417646723e+07,1.8545437223e+01,2.5635778151e+00,9.087048e-08
3.0602368323e+07,1.8173537618e+01,2.5605953526e+00,8.791131e-07
3.0787089522e+07,1.8873998404e+01,2.5577723541e+00,6.178074e-07
3.1011811121e+07,1.7987233164e+01,2.5541623811e+00,6.535141e-07
3.1196532321e+07,1.8675712590e+01,2.5509910488e+00,5.906459e-07
3.1381253520e+07,1.8096759147e+01,2.5477727248e+00,7.028687e-07
3.1605975119e+07,1.8445858891e+01,2.5435413394e+00,6.623777e-07
3.1790696318e+07,1.7997295021e+01,2.5399850123e+00,8.659025e-07
3.2015417917e+07,1.8471603186e+01,2.5354701503e+00,7.951945e-07
3.2200139117e+07,1.8525913146e+01,2.5318023358e+00,3.207586e-07
3.2384860316e+07,1.7888752173e+01,2.5280287242e+00,8.519296e-07
3.2609581915e+07,1.8436674497e+01,2.5232898543e+00,9.242258e-07
3.2794303115e+07,1.8157422783e+01,2.5193323410e+00,6.547854e-07
3.3019024714e+07,1.8226643271e+01,2.5146805945e+00,6.906781e-07
3.3203745913e+07,1.8405870514e+01,2.5107405613e+00,5.935711e-07
3.3388467112e+07,1.8360187584e+01,2.5067511234e+00,6.461661e-07
3.3613188713e+07,1.8247017370e+01,2.5020119895e+00,6.235515e-07
3.3797909915e+07,1.8319223943e+01,2.4980007929e+00,7.954415e-07
3.3982631518e+07,1.8174340786e+01,2.4940249405e+00,1.377660e-07
3.4207352721e+07,1.8471742818e+01,2.4894236979e+00,7.638534e-07
3.4392073924e+07,1.8206360511e+01,2.4855945617e+00,8.920984e-07
3.4616795528e+07,1.8462393362e+01,2.4810741408e+00,7.793510e-07
3.4801516730e+07,1.8041452508e+01,2.4773492100e+00,6.921018e-07
3.4986237933e+07,1.8653934284e+01,2.4737301427e+00,6.056583e-07
3.5210959536e+07,1.7944258723e+01,2.4695015646e+00,6.301119e-07
3.5395680739e+07,1.8497171213e+01,2.4661739817e+00,6.214335e-07
3.5580402342e+07,1.8014983453e+01,2.4630312385e+00,7.547956e-07
3.5805123545e+07,1.8867836049e+01,2.4594698704e+00,6.899103e-07
3.5989844748e+07,1.8469672090e+01,2.4567457924e+00,5.989258e-07
3.6214566351e+07,1.8267669032e+01,2.4533109655e+00,9.218525e-07
3.6399287554e+07,1.8491774806e+01,2.4504188817e+00,6.985334e-07
3.6584009157e+07,1.8475937498e+01,2.4472829946e+00,7.545628e-07
3.6808730360e+07,1.8042588819e+01,2.4434276130e+00,8.193723e-07
3.6993451563e+07,1.8414393293e+01,2.4401203043e+00,6.310146e-07
3.7218173166e+07,1.8430144828e+01,2.4359456179e+00,6.479997e-07
3.7402894369e+07,1.8342870364e+01,2.4324491805e+00,5.923909e-07
3.7587615972e+07,1.8362292896e+01,2.4287021635e+00,6.777858e-07
3.7812337175e+07,1.8379999814e+01,2.4239411718e+00,6.612977e-07
3.7997058378e+07,1.8351486764e+01,2.4198794850e+00,1.010829e-06
3.8181779981e+07,1.8219660095e+01,2.4154910517e+00,4.184213e-07
3.8406501184e+07,1.8147675173e+01,2.4098480065e+00,2.366168e-07
3.8591222787e+07,1.8189600203e+01,2.4048406935e+00,8.074001e-07
3.8815943990e+07,1.8268762570e+01,2.3984027055e+00,8.677593e-07
3.9000665193e+07,1.8088555709e+01,2.3927698005e+00,6.499315e-07
3.9185386796e+07,1.8160545572e+01,2.3869499089e+00,5.957415e-07
3.9410107999e+07,1.8225653885e+01,2.3797335011e+00,5.975781e-07
3.9594829202e+07,1.8112896784e+01,2.3737629986e+00,6.661896e-07
3.9819550805e+07,1.8160398675e+01,2.3666255581e+00,6.163824e-07
4.0004272008e+07,1.8266509206e+01,2.3610444553e+00,8.098857e-07
4.0188993611e+07,1.8193147526e+01,2.3558000834e+00,2.382078e-07
4.0413714814e+07,1.8268055917e+01,2.3499492698e+00,2.714146e-07
4.0598436017e+07,1.8515995082e+01,2.3456495248e+00,8.853121e-07
4.0783157619e+07,1.8400162809e+01,2.3419164280e+00,6.543861e-07
4.1007878823e+07,1.8487290784e+01,2.3380208654e+00,6.802949e-07
4.1192600426e+07,1.8324520213e+01,2.3354033150e+00,5.841113e-07
4.1417321629e+07,1.8834584421e+01,2.3329722594e+00,5.968400e-07
4.1602042832e+07,1.8626894263e+01,2.3314086190e+00,6.502589e-07
4.1786764434e+07,1.8256875411e+01,2.3303492398e+00,8.181550e-07
4.2011485638e+07,1.8989388585e+01,2.3296001747e+00,7.828231e-07
4.2196207241e+07,1.8514163293e+01,2.3294295748e+00,2.436792e-07
4.2380928443e+07,1.9162813855e+01,2.3294674880e+00,9.605555e-07
4.2605649647e+07,1.8619558321e+01,2.3299830972e+00,9.870046e-07
4.2790371249e+07,1.9481646058e+01,2.3305963069e+00,6.752359e-07
4.3015092453e+07,1.8659300886e+01,2.3317998299e+00,7.145852e-07
4.3199814055e+07,1.9177291481e+01,2.3329720470e+00,5.919191e-07
4.3384535258e+07,1.8853088070e+01,2.3344967311e+00,6.339002e-07
4.3609256462e+07,1.9133747325e+01,2.3365334309e+00,6.197856e-07
4.3793978064e+07,1.9207787458e+01,2.3385822556e+00,7.781126e-07
4.4018699268e+07,1.9587846015e+01,2.3411559251e+00,7.349618e-07
4.4203420470e+07,1.8261814497e+01,2.3435622952e+00,8.840449e-07
4.4388142073e+07,1.9702954058e+01,2.3461366470e+00,8.932787e-07
4.4612863277e+07,1.9705012205e+01,2.3494616115e+00,7.796676e-07
4.4797584879e+07,1.8783225020e+01,2.3525050278e+00,6.993060e-07
4.4982306082e+07,1.9986868707e+01,2.3556033494e+00,5.823655e-07
4.5207027285e+07,1.8229649557e+01,2.3596912263e+00,6.151726e-07
4.5391748888e+07,1.9551176820e+01,2.3631764175e+00,6.175702e-07
4.5616470092e+07,1.9606660126e+01,2.3675685961e+00,6.021377e-07
4.5801191694e+07,1.9697907698e+01,2.3714716388e+00,7.026813e-07
4.5985912897e+07,1.9083421343e+01,2.3753099724e+00,8.277955e-07
4.6210634100e+07,2.0114920905e+01,2.3802486863e+00,8.945825e-07
4.6395355703e+07,1.8621976650e+01,2.3843019793e+00,6.637990e-07
4.6580076906e+07,2.0036704717e+01,2.3885230985e+00,7.381662e-07
4.6804798509e+07,1.9642626095e+01,2.3935935444e+00,8.703900e-07
4.6989519712e+07,1.9643536072e+01,2.3979449568e+00,6.323325e-07
4.7214240915e+07,1.9642797867e+01,2.4030797910e+00,6.352208e-07
4.7398962518e+07,2.0017129095e+01,2.4074396556e+00,5.820470e-07
4.7583683721e+07,1.8511015169e+01,2.4116598501e+00,6.872946e-07
4.7808405324e+07,2.0133613708e+01,2.4167261626e+00,6.608297e-07
4.7993126527e+07,1.9878466457e+01,2.4206511110e+00,9.248363e-07
4.8217847730e+07,1.8930294670e+01,2.4253153190e+00,8.381975e-07
4.8402569333e+07,1.9888877730e+01,2.4291659319e+00,1.884168e-07
4.8587290536e+07,1.9700004264e+01,2.4328145279e+00,8.415152e-07
4.8812011739e+07,1.9267819305e+01,2.4373795002e+00,8.611960e-07
4.8996733342e+07,2.0163764444e+01,2.4409679072e+00,6.574959e-07
4.9181454545e+07,1.8347684950e+01,2.4446454117e+00,5.994790e-07
4.9406176148e+07,2.0196172022e+01,2.4491113121e+00,6.113802e-07
4.9590897351e+07,1.8269475356e+01,2.4528042192e+00,6.556208e-07
4.9815618554e+07,1.9830352032e+01,2.4572764924e+00,6.153496e-07
5.0000340157e+07,1.9500865384e+01,2.4610190100e+00,7.580059e-07
5.0185061360e+07,1.9870327680e+01,2.4646492978e+00,1.238001e-07
5.0409782963e+07,1.8899533492e+01,2.4691944716e+00,4.347247e-07
5.0594504166e+07,2.0289230496e+01,2.4728030449e+00,8.798124e-07
5.0819225369e+07,1.8637339833e+01,2.4772621172e+00,8.839627e-07
5.1003946972e+07,2.0253975522e+01,2.4808508519e+00,7.268509e-07
5.1188668175e+07,1.9800339815e+01,2.4844999705e+00,6.030755e-07
5.1413389778e+07,1.9845364707e+01,2.4886302412e+00,6.171568e-07
5.1598110981e+07,1.8742439940e+01,2.4919232879e+00,6.147446e-07
5.1782832183e+07,1.9836524616e+01,2.4951570160e+00,7.668594e-07
5.2007553787e+07,1.9869292633e+01,2.4988177006e+00,7.048966e-07
5.2192274989e+07,1.9880801362e+01,2.5016887331e+00,5.436616e-08
5.2416996593e+07,1.9904453594e+01,2.5051954264e+00,1.014047e-06
5.2601717796e+07,1.9681503471e+01,2.5077828757e+00,8.533011e-07
5.2786438998e+07,1.9819231680e+01,2.5103591757e+00,7.092981e-07
5.3011160602e+07,1.9771684386e+01,2.5131310997e+00,7.809977e-07
5.3195881804e+07,1.9569609677e+01,2.5153555832e+00,6.162703e-07
5.3380603007e+07,1.9905690816e+01,2.5172671873e+00,6.215089e-07
5.3605324611e+07,1.9506098732e+01,2.5195385457e+00,5.874559e-07
5.3790045813e+07,1.9707323288e+01,2.5211231255e+00,7.496431e-07
5.4014767417e+07,1.9954489015e+01,2.5230031581e+00,6.938815e-07
5.4199488619e+07,1.9207824159e+01,2.5242621647e+00,1.004640e-06
5.4384209822e+07,1.9834574769e+01,2.5254758530e+00,8.215706e-07
5.4608931426e+07,1.9245845299e+01,2.5266084158e+00,3.085516e-07
5.4793652628e+07,1.9819695304e+01,2.5274875040e+00,7.485830e-07
5.5018374232e+07,1.8609888231e+01,2.5282930324e+00,9.116704e-07
5.5203095434e+07,1.9531423908e+01,2.5288410808e+00,6.246256e-07
5.5387816637e+07,1.9676591913e+01,2.5291863586e+00,6.035910e-07
5.5612538240e+07,1.8654391583e+01,2.5294578530e+00,5.898490e-07
5.5797259443e+07,1.9100948253e+01,2.5295087090e+00,7.191654e-07
5.5981981046e+07,2.0024176728e+01,2.5293692745e+00,9.331345e-07
5.6206702249e+07,1.8930303847e+01,2.5290931151e+00,8.670103e-07
5.6391423452e+07,1.9383254989e+01,2.5287565418e+00,6.797697e-07
5.6616145055e+07,1.9109473322e+01,2.5280867197e+00,4.916121e-07
5.6800866258e+07,1.9581018751e+01,2.5275144878e+00,9.263210e-07
5.6985587861e+07,1.8719056181e+01,2.5267532133e+00,6.297756e-07
5.7210309064e+07,1.9752388302e+01,2.5256978734e+00,6.451616e-07
5.7395030267e+07,1.8489877367e+01,2.5246498061e+00,5.781128e-07
5.7619751870e+07,1.9535329626e+01,2.5231741084e+00,5.853246e-07
5.7804473073e+07,1.9183407891e+01,2.5218583371e+00,6.602407e-07
5.7989194276e+07,1.9197400717e+01,2.5203217035e+00,9.056293e-07
5.8213915879e+07,1.8691466430e+01,2.5183284002e+00,8.338026e-07
5.8398637082e+07,1.9254753578e+01,2.5164972291e+00,3.819036e-07
5.8583358685e+07,1.9154883045e+01,2.5145932131e+00,9.417036e-07
5.8808079888e+07,1.8731822317e+01,2.5120166585e+00,9.171602e-07
5.8992801091e+07,1.8968652494e+01,2.5097707839e+00,6.414444e-07
5.9217522694e+07,1.9157175154e+01,2.5067863145e+00,6.953180e-07
5.9402243897e+07,1.8761882309e+01,2.5041975975e+00,5.987000e-07
5.9586965500e+07,1.8505739527e+01,2.5014574614e+00,6.578164e-07
5.9811686703e+07,1.9097457477e+01,2.4979388657e+00,6.235137e-07
5.9996407906e+07,1.8918989472e+01,2.4948740614e+00,7.910461e-07
6.0181129509e+07,1.8602467473e+01,2.4916849616e+00,7.942144e-08
6.0405850712e+07,1.9094405085e+01,2.4875844759e+00,5.961142e-07
6.0590572315e+07,1.8786352191e+01,2.4840873520e+00,8.946797e-07
6.0815293518e+07,1.8636977031e+01,2.4796067115e+00,8.360878e-07
6.1000014721e+07,1.8758990561e+01,2.4758224116e+00,7.278921e-07
6.1184736323e+07,1.8610999187e+01,2.4719308745e+00,6.054799e-07
6.1409457527e+07,1.8804719405e+01,2.4671337760e+00,6.120717e-07
6.1594179130e+07,1.8684321897e+01,2.4631107864e+00,6.152818e-07
6.1818900333e+07,1.8609724546e+01,2.4581153668e+00,6.008907e-07
6.2003621536e+07,1.8574345997e+01,2.4539221508e+00,7.153282e-07
6.2188343138e+07,1.8763367688e+01,2.4496557193e+00,7.567078e-07
6.2413064342e+07,1.8625128830e+01,2.4444200052e+00,9.466291e-07
6.2597785545e+07,1.8597591534e+01,2.4400962254e+00,8.295227e-07
6.2782507147e+07,1.8594726368e+01,2.4357621585e+00,7.323663e-07
6.3007228351e+07,1.8561002369e+01,2.4305262781e+00,7.978361e-07
6.3191949953e+07,1.8697364524e+01,2.4262661652e+00,6.332916e-07
6.3416671157e+07,1.8603437019e+01,2.4210808157e+00,6.454649e-07
6.3601392359e+07,1.8635840566e+01,2.4168317371e+00,5.950013e-07
6.3786113962e+07,1.8654756317e+01,2.4125937617e+00,6.953657e-07
6.4010835166e+07,1.8670350697e+01,2.4074783146e+00,6.750914e-07
6.4195556768e+07,1.8550274178e+01,2.4033587332e+00,9.402010e-07
6.4380277971e+07,1.8674283666e+01,2.3993368312e+00,5.457375e-07
6.4604999174e+07,1.8740472525e+01,2.3946181877e+00,1.052037e-07
6.4789720777e+07,1.8823200334e+01,2.3908868993e+00,8.078080e-07
6.5014441981e+07,1.8744893094e+01,2.3864997470e+00,8.607305e-07
6.5199163583e+07,1.8690223097e+01,2.3830248699e+00,6.605721e-07
6.5383884786e+07,1.8788142852e+01,2.3796546332e+00,5.985279e-07
6.5608605989e+07,1.8927916039e+01,2.3757120244e+00,6.004283e-07
6.5793327592e+07,1.8629907544e+01,2.3725739729e+00,6.745472e-07
6.6018048796e+07,1.9002491887e+01,2.3689298022e+00,6.271443e-07
6.6202770398e+07,1.8677064742e+01,2.3660836697e+00,7.885736e-07
6.6387491601e+07,1.9056054568e+01,2.3633710031e+00,5.966918e-08
6.6612212804e+07,1.9217977947e+01,2.3603407078e+00,3.794826e-07
6.6796934407e+07,1.8832783671e+01,2.3580201461e+00,9.682499e-07
6.6981655610e+07,1.8776886984e+01,2.3559386018e+00,6.485377e-07
6.7206376813e+07,1.9235194865e+01,2.3536562448e+00,6.840020e-07
6.7391098416e+07,1.9024432606e+01,2.3518926414e+00,5.852373e-07
6.7615819619e+07,1.8851638571e+01,2.3499155918e+00,5.794503e-07
6.7800541222e+07,1.9295435971e+01,2.3484447722e+00,6.227448e-07
6.7985262425e+07,1.9114192598e+01,2.3470169855e+00,8.330990e-07
6.8209983628e+07,1.8865808231e+01,2.3454759460e+00,8.317198e-07
6.8394705231e+07,1.9386302237e+01,2.3443156084e+00,2.684594e-07
6.8619426434e+07,1.8817356280e+01,2.3430989815e+00,9.631090e-07
6.8804148037e+07,1.9599613312e+01,2.3422615599e+00,9.098206e-07
6.8988869240e+07,1.9207463486e+01,2.3416631813e+00,6.671114e-07
6.9213590443e+07,1.9425107745e+01,2.3410406078e+00,7.220440e-07
6.9398312046e+07,1.9508347268e+01,2.3407543266e+00,5.916557e-07
6.9583033249e+07,1.9469663807e+01,2.3405134361e+00,6.425670e-07
6.9807754852e+07,1.9676940260e+01,2.3404589509e+00,6.055396e-07
6.9992476055e+07,1.9198092290e+01,2.3405072451e+00,8.088256e-07
7.0217197258e+07,1.9815227130e+01,2.3408815625e+00,7.303644e-07
7.0401918861e+07,1.9211439418e+01,2.3413796932e+00,9.100443e-07
7.0586640064e+07,1.9692028590e+01,2.3420310397e+00,9.500043e-07
7.0811361667e+07,1.9405493474e+01,2.3430884404e+00,8.335842e-07
7.0996082870e+07,1.9672941778e+01,2.3442055694e+00,7.568106e-07
7.1180804072e+07,1.9883368338e+01,2.3453960484e+00,5.899998e-07
7.1405525676e+07,1.9589150476e+01,2.3470072422e+00,6.091712e-07
7.1590246879e+07,1.9916894341e+01,2.3485334168e+00,6.086744e-07
7.1814968082e+07,1.9950200689e+01,2.3504156784e+00,5.979125e-07
7.1999689685e+07,1.8808307144e+01,2.3521397453e+00,7.218405e-07
7.2184410887e+07,2.0096298905e+01,2.3540631479e+00,8.663864e-07
7.2409132491e+07,1.9523872004e+01,2.3565558948e+00,9.261325e-07
7.2593853693e+07,2.0626843554e+01,2.3588773271e+00,8.001374e-07
7.2818574897e+07,1.8740368826e+01,2.3619008315e+00,1.019348e-07
7.3003296500e+07,2.0545969566e+01,2.3645922122e+00,8.637200e-07
7.3188017702e+07,1.8810015228e+01,2.3674799068e+00,6.201525e-07
