time_years,cumulative_log_growth,mean_megno,relative_energy_error
7.2593853693e+07,1.9765444832e+01,2.1419815975e+00,8.001374e-07
7.2818574897e+07,1.8733861994e+01,2.1442512736e+00,1.019348e-07
7.3003296500e+07,2.0020402735e+01,2.1463326732e+00,8.637200e-07
7.3188017702e+07,1.8823127956e+01,2.1485885800e+00,6.201525e-07
7.3412739306e+07,1.9675162806e+01,2.1514730897e+00,6.435575e-07
7.3597460508e+07,1.9120337800e+01,2.1539839803e+00,5.941616e-07
7.3782181711e+07,2.0136714410e+01,2.1567057384e+00,7.071384e-07
7.4006903315e+07,1.9606901834e+01,2.1602363225e+00,6.742370e-07
7.4191624517e+07,2.0078025403e+01,2.1632233838e+00,9.185280e-07
7.4416346121e+07,1.9250332362e+01,2.1671769377e+00,7.940101e-07
7.4601067323e+07,2.0391163973e+01,2.1706080424e+00,6.789180e-08
7.4785788526e+07,1.9810864816e+01,2.1742175861e+00,8.145419e-07
7.5010510130e+07,1.9488919082e+01,2.1789062107e+00,8.664076e-07
7.5195231332e+07,2.0640325549e+01,2.1829075963e+00,6.418348e-07
7.5419952936e+07,1.9022586561e+01,2.1880661928e+00,7.254626e-07
7.5604674138e+07,2.0161405590e+01,2.1925213534e+00,6.075628e-07
7.5789395341e+07,2.0712233078e+01,2.1970771608e+00,6.692492e-07
7.6014116944e+07,1.9548035098e+01,2.2029958543e+00,6.202742e-07
7.6198838147e+07,2.0513903964e+01,2.2079694973e+00,7.754616e-07
7.6383559350e+07,1.9539984703e+01,2.2131402370e+00,4.123086e-09
7.6608280953e+07,2.0778339418e+01,2.2195861771e+00,3.043910e-07
7.6793002156e+07,2.0480040423e+01,2.2251793726e+00,8.828336e-07
7.7017723759e+07,2.1102386348e+01,2.2320796135e+00,8.617987e-07
7.7202444962e+07,1.9011162539e+01,2.2379860226e+00,7.238612e-07
7.7387166165e+07,2.1248782941e+01,2.2439948743e+00,6.100271e-07
7.7611887768e+07,2.0454340326e+01,2.2515478037e+00,6.038900e-07
7.7796608971e+07,2.0761452247e+01,2.2578136398e+00,6.051075e-07
7.7981330574e+07,2.1058979977e+01,2.2643039161e+00,7.623009e-07
7.8206051777e+07,2.1213787280e+01,2.2721776518e+00,7.514925e-07
7.8390772980e+07,1.9538475805e+01,2.2787688683e+00,3.716994e-08
7.8615494583e+07,2.0983535350e+01,2.2869587486e+00,9.725385e-07
7.8800215786e+07,2.1195938190e+01,2.2937057060e+00,8.210079e-07
7.8984937389e+07,1.8995222568e+01,2.3006333571e+00,7.309609e-07
7.9209658592e+07,2.1648603313e+01,2.3091712990e+00,7.804710e-07
7.9394379795e+07,2.0705053134e+01,2.3162560101e+00,5.990749e-07
7.9619101398e+07,2.1129238725e+01,2.3251546051e+00,6.427414e-07
7.9803822601e+07,2.1514916866e+01,2.3324535355e+00,6.012118e-07
7.9988544204e+07,2.0623211614e+01,2.3399598795e+00,7.456714e-07
8.0213265407e+07,2.1547780352e+01,2.3491128351e+00,6.961553e-07
8.0397986610e+07,2.1212512557e+01,2.3568082964e+00,9.405807e-07
8.0582708213e+07,2.1358349461e+01,2.3644170012e+00,8.604936e-07
8.0807429416e+07,2.1059762319e+01,2.3738344604e+00,6.969779e-07
8.0992150619e+07,2.1546307230e+01,2.3815096555e+00,7.797482e-07
8.1216872222e+07,2.0467651768e+01,2.3909798671e+00,9.451077e-07
8.1401593425e+07,2.1799057565e+01,2.3986762171e+00,6.171782e-07
8.1586315027e+07,2.0859282729e+01,2.4064593881e+00,5.818985e-07
8.1811036231e+07,2.1673561166e+01,2.4157971152e+00,5.783581e-07
8.1995757434e+07,1.9366730373e+01,2.4235062339e+00,7.175721e-07
8.2180479036e+07,2.1441796566e+01,2.4311387011e+00,9.381371e-07
8.2405200240e+07,2.1952728606e+01,2.4403388635e+00,9.170337e-07
8.2589921842e+07,1.9954779660e+01,2.4479107822e+00,6.392910e-07
8.2814643046e+07,2.1453514309e+01,2.4571184104e+00,5.927919e-07
8.2999364249e+07,2.1552286072e+01,2.4645751644e+00,9.042549e-07
8.3184085851e+07,2.1410706941e+01,2.4721133899e+00,6.223113e-07
8.3408807055e+07,2.1477243839e+01,2.4810635449e+00,6.570521e-07
8.3593528657e+07,2.1456455746e+01,2.4884898886e+00,5.820766e-07
8.3818249861e+07,2.1656832001e+01,2.4973611849e+00,5.857578e-07
8.4002971064e+07,2.1544823985e+01,2.5047079901e+00,6.678697e-07
8.4187692666e+07,2.1441727114e+01,2.5118825384e+00,9.206315e-07
8.4412413870e+07,2.1328364506e+01,2.5206463451e+00,8.489168e-07
8.4597135472e+07,2.1869445470e+01,2.5276917955e+00,2.083541e-07
8.4781856675e+07,2.1036602780e+01,2.5348209911e+00,9.046336e-07
8.5006577878e+07,2.1618557296e+01,2.5433137401e+00,8.936605e-07
8.5191299481e+07,2.1602438381e+01,2.5503383575e+00,6.512535e-07
8.5416020685e+07,2.1550620655e+01,2.5586458868e+00,7.190999e-07
8.5600742287e+07,2.1480702174e+01,2.5655247787e+00,5.957975e-07
8.5785463490e+07,2.1974446106e+01,2.5722541024e+00,6.624672e-07
8.6010184693e+07,2.1477304072e+01,2.5804142096e+00,6.387263e-07
8.6194906296e+07,1.9018591782e+01,2.5871974784e+00,7.932346e-07
8.6419627500e+07,2.1988318661e+01,2.5955553940e+00,7.395559e-07
8.6604348702e+07,2.1469351241e+01,2.6024535850e+00,6.703043e-07
8.6789070305e+07,2.2042200620e+01,2.6095685240e+00,8.899124e-07
8.7013791508e+07,2.1794722531e+01,2.6182725967e+00,8.969176e-07
8.7198513111e+07,2.1406898895e+01,2.6256543741e+00,7.452250e-07
8.7383234314e+07,2.2280311065e+01,2.6330226449e+00,6.076531e-07
8.7607955517e+07,2.1634633188e+01,2.6422092746e+00,6.097108e-07
8.7792677120e+07,2.1806079509e+01,2.6497400681e+00,6.017332e-07
8.8017398323e+07,2.2355128594e+01,2.6591792619e+00,5.999046e-07
8.8202119926e+07,2.1488400027e+01,2.6669590569e+00,7.244373e-07
8.8386841129e+07,2.2350730465e+01,2.6749528500e+00,5.927770e-07
8.8611562332e+07,2.2067713997e+01,2.6846670575e+00,9.480928e-07
8.8796283935e+07,2.1955457337e+01,2.6928363428e+00,7.272857e-07
8.8981005138e+07,2.1925095509e+01,2.7009763520e+00,7.507895e-07
8.9205726741e+07,2.2376692621e+01,2.7111465184e+00,7.954134e-07
8.9390447944e+07,2.1884779260e+01,2.7195500274e+00,6.158651e-07
8.9615169147e+07,2.1757727813e+01,2.7300618649e+00,6.355733e-07
8.9799890750e+07,2.2369017667e+01,2.7387828548e+00,6.041393e-07
8.9984611953e+07,2.2733571961e+01,2.7476092717e+00,7.387762e-07
9.0209333556e+07,2.2221499542e+01,2.7585364103e+00,6.620851e-07
9.0394054759e+07,2.2410428511e+01,2.7677520631e+00,8.901916e-07
9.0618775962e+07,2.2523326534e+01,2.7790452631e+00,8.261541e-07
9.0803497565e+07,2.2997045140e+01,2.7886046125e+00,1.226227e-07
9.0988218768e+07,2.2344878274e+01,2.7981729073e+00,7.997788e-07
9.1212939971e+07,2.3042626852e+01,2.8100617864e+00,8.823013e-07
9.1397661574e+07,2.2201438571e+01,2.8198288424e+00,6.585870e-07
9.1582382776e+07,2.2988892096e+01,2.8297951570e+00,5.955492e-07
9.1807104380e+07,2.0215004311e+01,2.8419658888e+00,5.896856e-07
9.1991825583e+07,2.3049353546e+01,2.8520813087e+00,6.765992e-07
9.2216546786e+07,2.0558623366e+01,2.8644924241e+00,6.295128e-07
9.2401268389e+07,2.3458122388e+01,2.8747816961e+00,8.206909e-07
9.2585989591e+07,2.1242635337e+01,2.8851438180e+00,2.884367e-07
9.2810711195e+07,2.3282353672e+01,2.8977915967e+00,2.039727e-07
9.2995432398e+07,2.3034921827e+01,2.9083395686e+00,9.386659e-07
9.3180153600e+07,2.3145246658e+01,2.9188457870e+00,6.349767e-07
9.3404875204e+07,2.0157839355e+01,2.9318323376e+00,7.045944e-07
9.3589596406e+07,2.2954690534e+01,2.9426178825e+00,5.900079e-07
9.3814318010e+07,2.3344732044e+01,2.9557959489e+00,5.947061e-07
9.3999039212e+07,2.3812589847e+01,2.9667446745e+00,6.193483e-07
9.4183760415e+07,2.2037815851e+01,2.9778999087e+00,8.975915e-07
9.4408482019e+07,2.3624494686e+01,2.9915877634e+00,8.130449e-07
9.4593203221e+07,2.2007987934e+01,3.0030575422e+00,3.134684e-07
9.4817924825e+07,2.3736822701e+01,3.0170813630e+00,9.530507e-07
9.5002646027e+07,2.1636365299e+01,3.0287274702e+00,9.684984e-07
9.5187367230e+07,2.3980413932e+01,3.0404152963e+00,6.843651e-07
9.5412088834e+07,2.3361179897e+01,3.0547955974e+00,7.631821e-07
9.5596810036e+07,2.3779907145e+01,3.0666215527e+00,5.759004e-07
9.5781531239e+07,2.3808459318e+01,3.0786529953e+00,6.313172e-07
9.6006252842e+07,2.3709773968e+01,3.0933304918e+00,6.073010e-07
9.6190974045e+07,2.4199378446e+01,3.1055993156e+00,8.427483e-07
9.6415695648e+07,2.3262117358e+01,3.1205106728e+00,7.242617e-07
9.6600416851e+07,2.4281441945e+01,3.1328988168e+00,9.290013e-07
9.6785138054e+07,2.3540420029e+01,3.1453019092e+00,9.314989e-07
9.7009859657e+07,2.3985846070e+01,3.1602355966e+00,8.483191e-07
9.7194580860e+07,2.0523657044e+01,3.1724526536e+00,7.752235e-07
9.7419302463e+07,2.3759881632e+01,3.1871744191e+00,8.739032e-07
9.7604023666e+07,2.4022589696e+01,3.1991361262e+00,6.113245e-07
9.7788744869e+07,2.4326520680e+01,3.2110674139e+00,6.144916e-07
9.8013466472e+07,2.2816003972e+01,3.2256426478e+00,5.781318e-07
9.8198187675e+07,2.4131680243e+01,3.2375318143e+00,7.168148e-07
9.8382909278e+07,2.3528274975e+01,3.2493797674e+00,9.075954e-07
9.8607630481e+07,2.4096272186e+01,3.2638202803e+00,9.603313e-07
9.8792351684e+07,2.3799124510e+01,3.2755183672e+00,8.508055e-07
9.9017073287e+07,2.4531532850e+01,3.2897327451e+00,1.161797e-08
9.9201794490e+07,2.0990572763e+01,3.3012669770e+00,8.062407e-07
9.9386516093e+07,2.4376802104e+01,3.3127021092e+00,6.098156e-07
9.9611237296e+07,2.3634642738e+01,3.3265646819e+00,6.311366e-07
9.9795958499e+07,2.4093555315e+01,3.3377732920e+00,5.999836e-07
9.9980680102e+07,2.3613759329e+01,3.3489952347e+00,7.116835e-07
1.0020540130e+08,2.4098758262e+01,3.3624447740e+00,6.777321e-07
1.0039012251e+08,2.4183737345e+01,3.3734925976e+00,9.234916e-07
1.0061484411e+08,2.0588697685e+01,3.3867062329e+00,7.885144e-07
1.0079956531e+08,2.4094778374e+01,3.3974643155e+00,5.952043e-08
1.0098428692e+08,2.2372955491e+01,3.4080945391e+00,8.149294e-07
1.0120900812e+08,2.4044856616e+01,3.4209355647e+00,8.534021e-07
1.0139372932e+08,2.3990494916e+01,3.4312447424e+00,6.576409e-07
1.0161845093e+08,2.3755605137e+01,3.4435741317e+00,7.085046e-07
1.0180317213e+08,2.3381651234e+01,3.4535503333e+00,5.935713e-07
1.0198789373e+08,2.3886092244e+01,3.4631729929e+00,6.617940e-07
1.0221261493e+08,2.2981110538e+01,3.4745630562e+00,6.215829e-07
1.0239733614e+08,2.3716922977e+01,3.4837255524e+00,8.045102e-07
1.0258205774e+08,2.3586820018e+01,3.4925680463e+00,1.196028e-08
1.0280677894e+08,2.3654831019e+01,3.5031030172e+00,3.315234e-07
1.0299150055e+08,2.3110176413e+01,3.5113620407e+00,9.022124e-07
1.0321622175e+08,2.3542035675e+01,3.5210841572e+00,8.771612e-07
1.0340094295e+08,1.9323233273e+01,3.5286356969e+00,7.195585e-07
1.0358566456e+08,2.3298101956e+01,3.5357707982e+00,6.078967e-07
1.0381038576e+08,2.2070716950e+01,3.5437673250e+00,6.078917e-07
1.0399510736e+08,2.3164218070e+01,3.5498085231e+00,6.111975e-07
1.0421982856e+08,2.1677707210e+01,3.5563501025e+00,5.939990e-07
1.0440454977e+08,2.2811498068e+01,3.5609091475e+00,7.760634e-07
1.0458927137e+08,2.2177679235e+01,3.5647835944e+00,8.453608e-07
1.0481399257e+08,2.1825516989e+01,3.5681086470e+00,9.181167e-07
1.0499871378e+08,1.9511368242e+01,3.5694147894e+00,9.037872e-07
1.0518343538e+08,1.9858806471e+01,3.5683048093e+00,7.260774e-07
1.0540815658e+08,2.0629796142e+01,3.5634368126e+00,7.664925e-07
1.0559287819e+08,2.0326569033e+01,3.5635528847e+00,5.989806e-07
1.0581759939e+08,2.2377868667e+01,3.5663506801e+00,6.338473e-07
1.0600232059e+08,2.2314348598e+01,3.5700043418e+00,5.994586e-07
1.0618704219e+08,2.2238145398e+01,3.5746348955e+00,7.781678e-07
1.0641176340e+08,2.3053734379e+01,3.5810897682e+00,6.889849e-07
1.0659648500e+08,2.0885419054e+01,3.5870290572e+00,9.108054e-07
1.0678120620e+08,2.3417907601e+01,3.5933476213e+00,8.992580e-07
1.0700592741e+08,2.3050625174e+01,3.6015217648e+00,7.358986e-07
1.0719064901e+08,2.3782079558e+01,3.6084213775e+00,8.205998e-07
1.0741537021e+08,2.3188038057e+01,3.6171859946e+00,9.044275e-07
1.0760009182e+08,2.3795912216e+01,3.6245287880e+00,6.432280e-07
1.0778481302e+08,2.3150684605e+01,3.6321458507e+00,5.932788e-07
1.0800953422e+08,2.3583071774e+01,3.6415529461e+00,5.699945e-07
1.0819425582e+08,2.4095863162e+01,3.6495064005e+00,6.739672e-07
1.0841897703e+08,2.3641058114e+01,3.6592170500e+00,6.390339e-07
1.0860369863e+08,2.3721720350e+01,3.6673628216e+00,9.449864e-07
1.0878841983e+08,2.4397789441e+01,3.6754929809e+00,5.142643e-07
1.0901314104e+08,2.2966511875e+01,3.6855094486e+00,8.894057e-11
1.0919786264e+08,2.3973155814e+01,3.6939045596e+00,9.108774e-07
1.0938258384e+08,2.4374584980e+01,3.7023103421e+00,6.137595e-07
1.0960730505e+08,2.2830842006e+01,3.7127524910e+00,6.510150e-07
1.0979202665e+08,2.4406532471e+01,3.7214518605e+00,5.805068e-07
1.1001674785e+08,2.4316101812e+01,3.7322125546e+00,5.902277e-07
1.1020146945e+08,2.4073451094e+01,3.7412934015e+00,6.484176e-07
1.1038619066e+08,2.4535649709e+01,3.7504303900e+00,9.580242e-07
1.1061091186e+08,2.4437037573e+01,3.7618026472e+00,8.366276e-07
1.1079563346e+08,2.4126090616e+01,3.7711570481e+00,3.948475e-07
1.1098035467e+08,2.4792408805e+01,3.7806900830e+00,8.267929e-07
1.1120507627e+08,2.4549582680e+01,3.7922732025e+00,9.045910e-07
1.1138979747e+08,2.4330584060e+01,3.8019662638e+00,6.658844e-07
1.1161451867e+08,2.5011622685e+01,3.8137489925e+00,7.178933e-07
1.1179924028e+08,2.4542647577e+01,3.8235794826e+00,5.910959e-07
1.1198396148e+08,2.4406562863e+01,3.8333935676e+00,6.554421e-07
1.1220868308e+08,2.5097735013e+01,3.8455325501e+00,6.160326e-07
1.1239340429e+08,2.4613281960e+01,3.8554887538e+00,7.952051e-07
1.1261812549e+08,2.2943367003e+01,3.8677967387e+00,7.474829e-07
1.1280284709e+08,2.5070226503e+01,3.8779458703e+00,7.353964e-07
1.1298756830e+08,2.4786025883e+01,3.8880918561e+00,8.850105e-07
1.1321228990e+08,2.4232234271e+01,3.9005757123e+00,8.560959e-07
1.1339701110e+08,2.5172332053e+01,3.9107816885e+00,7.281089e-07
1.1358173230e+08,2.2259667650e+01,3.9210396006e+00,6.018180e-07
1.1380645391e+08,2.5500779188e+01,3.9335624295e+00,6.120229e-07
1.1399117511e+08,2.4780487086e+01,3.9438171265e+00,6.214852e-07
1.1421589631e+08,2.5002309060e+01,3.9563828051e+00,6.075589e-07
1.1440061792e+08,2.4969179524e+01,3.9666024456e+00,7.404540e-07
1.1458533912e+08,2.5100577724e+01,3.9768827462e+00,7.390165e-07
1.1481006072e+08,2.4577581358e+01,3.9892798778e+00,9.022146e-07
1.1499478193e+08,2.5182859311e+01,3.9995405870e+00,6.201839e-07
1.1521950313e+08,2.4986182508e+01,4.0119029517e+00,2.843947e-07
1.1540422473e+08,2.5192862092e+01,4.0221167756e+00,7.691182e-07
1.1558894593e+08,2.4883849335e+01,4.0322162961e+00,6.106042e-07
1.1581366754e+08,2.5231283502e+01,4.0446094792e+00,6.495025e-07
1.1599838874e+08,2.5134947664e+01,4.0547340373e+00,6.038582e-07
1.1618310994e+08,2.4755032238e+01,4.0649488553e+00,7.537330e-07
1.1640783155e+08,2.5457007349e+01,4.0773200972e+00,6.745384e-07
1.1659255275e+08,2.5416341626e+01,4.0874784942e+00,8.847606e-07
1.1681727435e+08,2.4189472133e+01,4.0999095009e+00,8.140039e-07
1.1700199556e+08,2.5630703620e+01,4.1100530290e+00,5.175680e-08
1.1718671676e+08,2.1845961743e+01,4.1201799831e+00,7.766462e-07
1.1741143836e+08,2.5333398762e+01,4.1324769331e+00,8.969746e-07
1.1759615956e+08,2.4824224253e+01,4.1425600574e+00,6.538449e-07
1.1778088117e+08,2.5357476484e+01,4.1527348984e+00,6.055996e-07
1.1800560237e+08,2.4878151644e+01,4.1650343642e+00,5.897104e-07
1.1819032357e+08,2.5951946139e+01,4.1752480244e+00,6.394522e-07
1.1841504518e+08,2.4042628365e+01,4.1876584742e+00,6.118551e-07
1.1859976638e+08,2.5734850438e+01,4.1979450006e+00,8.710082e-07
1.1878448758e+08,2.5006214756e+01,4.2082071042e+00,3.500326e-07
1.1900920919e+08,2.5498106809e+01,4.2207953118e+00,5.282762e-07
1.1919393039e+08,2.5379586563e+01,4.2310913229e+00,9.199167e-07
1.1941865199e+08,2.5934429756e+01,4.2437622011e+00,9.217742e-07
1.1960337319e+08,2.4690557298e+01,4.2541160461e+00,6.948707e-07
1.1978809440e+08,2.6113689753e+01,4.2645527359e+00,5.770597e-07
1.2001281600e+08,2.5879846017e+01,4.2771589532e+00,5.971208e-07
1.2019753720e+08,2.4827428714e+01,4.2874973690e+00,6.221327e-07
1.2038225881e+08,2.5720231261e+01,4.2978636356e+00,8.950610e-07
1.2060698001e+08,2.5848246167e+01,4.3103564821e+00,8.073904e-07
1.2079170121e+08,2.4753310754e+01,4.3206310243e+00,6.523262e-07
1.2101642282e+08,2.6281666755e+01,4.3331592154e+00,9.473883e-07
1.2120114402e+08,2.4525918796e+01,4.3433549510e+00,9.402988e-07
1.2138586562e+08,2.6143598063e+01,4.3535465166e+00,7.223311e-07
1.2161058682e+08,2.5060427694e+01,4.3658150258e+00,7.903454e-07
1.2179530803e+08,2.5801648306e+01,4.3759076227e+00,5.900084e-07
1.2198002963e+08,2.4021927811e+01,4.3858998300e+00,6.134678e-07
1.2220475083e+08,2.5965262322e+01,4.3979930331e+00,5.971889e-07
1.2238947244e+08,2.3878066655e+01,4.4078771682e+00,7.771164e-07
1.2261419364e+08,2.6242636673e+01,4.4197598631e+00,7.058342e-07
1.2279891484e+08,2.3080055257e+01,4.4294419214e+00,9.055451e-07
1.2298363644e+08,2.6107621128e+01,4.4390706134e+00,9.433518e-07
1.2320835765e+08,2.4827544159e+01,4.4507223810e+00,8.309177e-07
1.2339307885e+08,2.5743349797e+01,4.4602068446e+00,7.372544e-07
1.2361780045e+08,2.3641714296e+01,4.4717256199e+00,8.186448e-07
1.2380252166e+08,2.5800036579e+01,4.4810828355e+00,6.136528e-07
1.2398724326e+08,2.5742473007e+01,4.4903446837e+00,6.061286e-07
1.2421196446e+08,2.5872255219e+01,4.5015855051e+00,5.983678e-07
1.2439668567e+08,2.4508602076e+01,4.5108544373e+00,7.244992e-07
1.2458140727e+08,2.5893430161e+01,4.5200273291e+00,8.924435e-07
1.2480612847e+08,2.2926848763e+01,4.5311356188e+00,9.648959e-07
1.2499085007e+08,2.5817782354e+01,4.5401753593e+00,1.477889e-07
1.2521557128e+08,2.2003196542e+01,4.5510941007e+00,1.282138e-07
1.2540029248e+08,2.6174543388e+01,4.5600144078e+00,7.614596e-07
1.2558501408e+08,2.4353034598e+01,4.5689262982e+00,6.165930e-07
1.2580973529e+08,2.5874767403e+01,4.5796492462e+00,6.403856e-07
1.2599445689e+08,2.5534268636e+01,4.5884663319e+00,5.862094e-07
1.2621917809e+08,2.5548500867e+01,4.5989832066e+00,6.037751e-07
1.2640389930e+08,2.5525090169e+01,4.6076161304e+00,6.894965e-07
1.2658862090e+08,2.5653933472e+01,4.6160807585e+00,9.051876e-07
1.2681334210e+08,2.5555994421e+01,4.6263616889e+00,8.207080e-07
1.2699806370e+08,2.5180967922e+01,4.6346722798e+00,5.702525e-08
1.2718278491e+08,2.5660671923e+01,4.6430008854e+00,7.789656e-07
1.2740750611e+08,2.5034927800e+01,4.6529841994e+00,8.563262e-07
1.2759222771e+08,2.5107525153e+01,4.6611883447e+00,6.626280e-07
1.2781694892e+08,2.5570716381e+01,4.6710399426e+00,7.004031e-07
1.2800167012e+08,2.6010850230e+01,4.6791009832e+00,6.036481e-07
1.2818639172e+08,2.5015054998e+01,4.6871478107e+00,6.495163e-07
1.2841111293e+08,2.5330966953e+01,4.6970070647e+00,6.126569e-07
1.2859583453e+08,2.5970676581e+01,4.7050524025e+00,7.918903e-07
1.2878055573e+08,2.5215511411e+01,4.7131555814e+00,7.312869e-08
1.2900527693e+08,2.5730480961e+01,4.7229200022e+00,4.166905e-07
1.2918999854e+08,2.5740493662e+01,4.7310310144e+00,9.199786e-07
1.2941471974e+08,2.5690693741e+01,4.7408211171e+00,8.418172e-07
1.2959944134e+08,2.5950720623e+01,4.7489258688e+00,7.045165e-07
1.2978416255e+08,2.4773021031e+01,4.7569579519e+00,5.916712e-07
1.3000888375e+08,2.5907712285e+01,4.7668071120e+00,5.984135e-07
1.3019360535e+08,2.4998874251e+01,4.7748512133e+00,6.143111e-07
1.3041832656e+08,2.6155555106e+01,4.7846832026e+00,6.105738e-07
1.3060304816e+08,2.2027889262e+01,4.7927469139e+00,7.460654e-07
1.3078776936e+08,2.6294968145e+01,4.8008119447e+00,7.780820e-07
1.3101249056e+08,2.5872436520e+01,4.8106975292e+00,9.001782e-07
1.3119721217e+08,2.5791325592e+01,4.8187592459e+00,8.507850e-07
1.3138193337e+08,2.5062982475e+01,4.8269413430e+00,7.251788e-07
1.3160665497e+08,2.5971040770e+01,4.8368905202e+00,7.879211e-07
1.3179137618e+08,2.6347673570e+01,4.8451046668e+00,6.190081e-07
1.3201609738e+08,2.6288966404e+01,4.8551694302e+00,6.367479e-07
1.3220081898e+08,2.5279678799e+01,4.8635612003e+00,5.887162e-07
1.3238554018e+08,2.6551297231e+01,4.8719621213e+00,7.553510e-07
1.3261026139e+08,2.4626168616e+01,4.8822498313e+00,6.678480e-07
1.3279498299e+08,2.6245826515e+01,4.8907624034e+00,9.373611e-07
1.3301970419e+08,2.5672774793e+01,4.9011005827e+00,9.758217e-07
1.3320442580e+08,2.6453434660e+01,4.9096551629e+00,2.952100e-07
1.3338914700e+08,2.4137365057e+01,4.9181660094e+00,7.992931e-07
1.3361386820e+08,2.6716859237e+01,4.9284431669e+00,8.554376e-07
1.3379858981e+08,2.5816866103e+01,4.9368962425e+00,6.494620e-07
1.3398331101e+08,2.6521650678e+01,4.9452072281e+00,5.962598e-07
1.3420803261e+08,2.5540397918e+01,4.9553036853e+00,5.849401e-07
1.3439275380e+08,2.6206653815e+01,4.9634788149e+00,6.656198e-07
1.3461747499e+08,2.6412181726e+01,4.9734066943e+00,6.318454e-07
1.3480219658e+08,2.4269045569e+01,4.9814782858e+00,9.658375e-07
1.3498691777e+08,2.6377051631e+01,4.9895703036e+00,2.730292e-07
1.3521163935e+08,2.6078527524e+01,4.9993961323e+00,5.751866e-07
1.3539636054e+08,2.5753964136e+01,5.0075560013e+00,8.519143e-07
1.3558108213e+08,2.6546318006e+01,5.0156505893e+00,6.459139e-07
1.3580580332e+08,2.6633210790e+01,5.0254105885e+00,6.832622e-07
1.3599052451e+08,2.4841693811e+01,5.0333981837e+00,5.745204e-07
1.3621524609e+08,2.6368536915e+01,5.0429760631e+00,5.864731e-07
1.3639996728e+08,2.6292421544e+01,5.0507732244e+00,6.429940e-07
1.3658468887e+08,2.5626674831e+01,5.0585897129e+00,9.512817e-07
1.3680941006e+08,2.6465421916e+01,5.0679561441e+00,8.059455e-07
1.3699413165e+08,2.5382809246e+01,5.0756609073e+00,5.749715e-07
1.3721885283e+08,2.6046234814e+01,5.0848751881e+00,7.535651e-07
1.3740357402e+08,2.6439603485e+01,5.0924309226e+00,8.908416e-07
1.3758829561e+08,2.5844119698e+01,5.0998280758e+00,6.916347e-07
1.3781301680e+08,2.6070857398e+01,5.1087981528e+00,7.307698e-07
1.3799773839e+08,2.6358591068e+01,5.1160147443e+00,5.994021e-07
1.3818245958e+08,2.5999570277e+01,5.1232294041e+00,6.439407e-07
1.3840718116e+08,2.5183928120e+01,5.1318044850e+00,5.968535e-07
1.3859190235e+08,2.6417819335e+01,5.1387765850e+00,7.664765e-07
1.3881662354e+08,2.3860254680e+01,5.1470471019e+00,7.363736e-07
1.3900134513e+08,2.6427322168e+01,5.1536701701e+00,8.200172e-07
1.3918606632e+08,2.5708074759e+01,5.1601330832e+00,9.807288e-07
1.3941078790e+08,2.4866048987e+01,5.1678618591e+00,6.562842e-08
1.3959550909e+08,2.6400032957e+01,5.1740016681e+00,7.272149e-07
1.3978023068e+08,2.5432405456e+01,5.1800130772e+00,5.926921e-07
1.4000495187e+08,2.5096759171e+01,5.1871982605e+00,6.045840e-07
1.4018967306e+08,2.6276923521e+01,5.1928919826e+00,6.152921e-07
1.4041439464e+08,2.5236362043e+01,5.1996467720e+00,6.087881e-07
1.4059911583e+08,2.5705059337e+01,5.2051145740e+00,7.245085e-07
1.4078383742e+08,2.5640698542e+01,5.2103644098e+00,9.360268e-07
1.4100855861e+08,2.5547441239e+01,5.2166426316e+00,8.763244e-07
1.4119328020e+08,2.4807637674e+01,5.2215748863e+00,1.022003e-07
1.4141800138e+08,2.5773164080e+01,5.2274077188e+00,5.090611e-08
1.4160272257e+08,2.4731281379e+01,5.2319434230e+00,7.723178e-07
1.4178744416e+08,2.5675262057e+01,5.2363630923e+00,6.318938e-07
1.4201216535e+08,2.4868721891e+01,5.2414007320e+00,6.616235e-07
1.4219688694e+08,2.5363393506e+01,5.2453900549e+00,5.937319e-07
1.4238160813e+08,2.2911193455e+01,5.2491368270e+00,6.970293e-07
1.4260632971e+08,2.5023751897e+01,5.2533378748e+00,6.366545e-07
1.4279105090e+08,2.2982353599e+01,5.2564671851e+00,8.420032e-07
1.4301577209e+08,2.4827193247e+01,5.2598694066e+00,8.255557e-07
1.4320049368e+08,2.4567023744e+01,5.2622111512e+00,1.173174e-07
1.4338521487e+08,2.3197464743e+01,5.2641633611e+00,8.097939e-07
1.4360993645e+08,2.4364679228e+01,5.2659409076e+00,9.290125e-07
1.4379465764e+08,2.3762233078e+01,5.2667261224e+00,6.903205e-07
1.4401937923e+08,2.2687643239e+01,5.2667661783e+00,7.275627e-07
1.4420410042e+08,2.3134629125e+01,5.2656037319e+00,6.019051e-07
1.4438882161e+08,2.1425630847e+01,5.2625780761e+00,6.342730e-07
1.4461354319e+08,2.3051191297e+01,5.2571444945e+00,6.021849e-07
1.4479826438e+08,2.2034840581e+01,5.2553864064e+00,8.208709e-07
1.4498298597e+08,2.4060563050e+01,5.2549622583e+00,3.400307e-07
1.4520770716e+08,2.2206017971e+01,5.2555373575e+00,8.957260e-07
1.4539242875e+08,2.4332296759e+01,5.2567088291e+00,9.131270e-07
1.4561714993e+08,2.4189262739e+01,5.2587066920e+00,7.887719e-07
1.4580187112e+08,2.4768602326e+01,5.2608376890e+00,7.337767e-07
