time_years,cumulative_log_growth,mean_megno,relative_energy_error
5.4074768027e+06,1.5958598603e+01,1.9960183418e+00,6.691008e-07
5.5921984029e+06,1.6036402010e+01,1.9958509444e+00,8.700293e-07
5.8169196031e+06,1.5940434456e+01,1.9957274008e+00,8.484455e-07
6.0016408033e+06,1.6056960715e+01,1.9956497112e+00,5.820131e-08
6.1863624035e+06,1.6147899594e+01,1.9955013527e+00,8.285737e-07
6.4110836037e+06,1.5995214004e+01,1.9954486167e+00,9.241796e-07
6.5958052038e+06,1.6188912031e+01,1.9954902783e+00,6.630147e-07
6.7805264040e+06,1.6126456083e+01,1.9955535223e+00,6.058489e-07
7.0052476042e+06,1.6151228464e+01,1.9957638877e+00,5.806369e-07
7.1899692044e+06,1.6375061559e+01,1.9959686812e+00,6.523648e-07
7.4146904046e+06,1.6129958901e+01,1.9962511020e+00,6.404069e-07
7.5994120048e+06,1.6249008957e+01,1.9965283730e+00,8.422428e-07
7.7841332050e+06,1.6445846792e+01,1.9967617417e+00,2.853327e-07
8.0088544052e+06,1.6216159693e+01,1.9969818230e+00,4.902625e-07
8.1935760053e+06,1.6408444978e+01,1.9971701502e+00,8.903109e-07
8.4182972054e+06,1.6517280520e+01,1.9972778655e+00,8.427924e-07
8.6030188047e+06,1.6375213406e+01,1.9973280743e+00,7.027712e-07
8.7877400040e+06,1.6494921727e+01,1.9974371204e+00,6.031218e-07
9.0124612032e+06,1.6543700666e+01,1.9975152231e+00,6.180657e-07
9.1971828025e+06,1.6395562597e+01,1.9975409427e+00,6.190489e-07
9.3819040018e+06,1.6584126561e+01,1.9976088820e+00,8.278065e-07
9.6066256010e+06,1.6565200175e+01,1.9976610455e+00,6.962670e-07
9.7913468003e+06,1.6549110060e+01,1.9977732222e+00,6.516926e-07
1.0016067999e+07,1.6664628426e+01,1.9979114262e+00,8.167751e-07
1.0200789599e+07,1.6581732049e+01,1.9980946911e+00,8.729912e-07
1.0385510798e+07,1.6694075150e+01,1.9984718426e+00,7.186559e-07
1.0610232397e+07,1.6653903284e+01,1.9989021874e+00,7.926377e-07
1.0794953597e+07,1.6625014677e+01,1.9992423184e+00,6.194801e-07
1.1019674796e+07,1.6977490002e+01,1.9999220739e+00,6.293051e-07
1.1204396395e+07,1.6715239924e+01,2.0004832548e+00,5.956368e-07
1.1389117594e+07,1.6572494846e+01,2.0009401543e+00,7.161184e-07
1.1613839193e+07,1.7099937461e+01,2.0017322195e+00,6.526091e-07
1.1798560393e+07,1.6832026230e+01,2.0025158214e+00,9.214080e-07
1.1983281592e+07,1.6544265085e+01,2.0031959271e+00,8.585498e-07
1.2208003191e+07,1.6877283418e+01,2.0040251525e+00,3.463291e-07
1.2392724391e+07,1.6957678152e+01,2.0048012359e+00,7.784336e-07
1.2617445990e+07,1.6951159294e+01,2.0059568055e+00,8.463202e-07
1.2802167189e+07,1.6858629712e+01,2.0068365477e+00,6.447678e-07
1.2986888388e+07,1.6779422593e+01,2.0077169172e+00,5.972132e-07
1.3211609988e+07,1.7156934354e+01,2.0089633513e+00,5.800572e-07
1.3396331187e+07,1.7101871921e+01,2.0101856802e+00,6.871243e-07
1.3581052786e+07,1.6770338627e+01,2.0112425837e+00,1.036088e-06
1.3805773985e+07,1.7032949132e+01,2.0124610458e+00,8.924005e-07
1.3990495185e+07,1.7190913863e+01,2.0137479032e+00,1.885140e-07
1.4215216784e+07,1.6852487386e+01,2.0151683186e+00,1.667079e-07
1.4399937983e+07,1.7016259280e+01,2.0163250005e+00,8.035643e-07
1.4584659582e+07,1.7216771108e+01,2.0177607270e+00,6.232951e-07
1.4809380782e+07,1.7079684138e+01,2.0195231271e+00,6.683949e-07
1.4994101981e+07,1.7081227229e+01,2.0208014978e+00,5.966423e-07
1.5218823580e+07,1.7131201212e+01,2.0224631266e+00,5.931127e-07
1.5403544779e+07,1.7605920091e+01,2.0239986692e+00,6.552956e-07
1.5588266379e+07,1.7089190201e+01,2.0254812378e+00,8.502407e-07
1.5812987578e+07,1.7109457615e+01,2.0272367162e+00,7.845764e-07
1.5997708777e+07,1.7169838714e+01,2.0286426530e+00,2.693686e-07
1.6182430376e+07,1.7466474861e+01,2.0302671595e+00,8.711264e-07
1.6407151576e+07,1.7051110123e+01,2.0322509868e+00,1.028665e-06
1.6591873175e+07,1.7153113383e+01,2.0337490846e+00,6.716465e-07
1.6816594374e+07,1.7259575915e+01,2.0356204692e+00,6.794806e-07
1.7001315573e+07,1.7714374808e+01,2.0373025061e+00,5.801545e-07
1.7186037173e+07,1.7296234259e+01,2.0389450532e+00,6.424312e-07
1.7410758372e+07,1.7159006944e+01,2.0407084251e+00,6.368345e-07
1.7595479971e+07,1.7731656975e+01,2.0422198589e+00,8.007117e-07
1.7780201171e+07,1.7277035166e+01,2.0439619984e+00,2.527879e-07
1.8004922370e+07,1.7155176233e+01,2.0458411570e+00,5.570956e-07
1.8189643969e+07,1.7736829323e+01,2.0474888368e+00,8.935891e-07
1.8414365168e+07,1.7405030545e+01,2.0497761610e+00,6.961890e-07
1.8599086767e+07,1.7325732640e+01,2.0515791260e+00,6.996381e-07
1.8783807967e+07,1.7210487191e+01,2.0534765124e+00,5.949498e-07
1.9008529166e+07,1.7631509211e+01,2.0560464787e+00,6.155871e-07
1.9193250765e+07,1.7655102760e+01,2.0584333746e+00,6.292437e-07
1.9417971964e+07,1.7313681296e+01,2.0612129586e+00,6.003431e-07
1.9602693564e+07,1.7383940287e+01,2.0635244467e+00,6.965514e-07
1.9787414763e+07,1.7711319939e+01,2.0657614314e+00,8.324077e-07
2.0012135962e+07,1.7777261190e+01,2.0686846878e+00,8.881543e-07
2.0196857562e+07,1.7421745402e+01,2.0709103762e+00,6.642550e-07
2.0381578761e+07,1.7455833766e+01,2.0732090015e+00,7.051235e-07
2.0606300360e+07,1.7539820643e+01,2.0759601766e+00,8.123707e-07
2.0791021559e+07,1.8117448880e+01,2.0782797789e+00,6.240157e-07
2.1015742758e+07,1.7227306165e+01,2.0808447498e+00,6.357295e-07
2.1200464358e+07,1.7429949640e+01,2.0827035898e+00,5.983067e-07
2.1385185557e+07,1.8170567446e+01,2.0845714496e+00,6.912894e-07
2.1609907156e+07,1.7413780569e+01,2.0868716507e+00,6.540109e-07
2.1794628356e+07,1.7424901478e+01,2.0886341773e+00,9.073562e-07
2.2019349555e+07,1.8236466194e+01,2.0910065553e+00,8.576312e-07
2.2204071154e+07,1.7426199254e+01,2.0930831832e+00,2.978421e-07
2.2388792353e+07,1.7664430711e+01,2.0950763365e+00,8.180854e-07
2.2613513953e+07,1.7693673715e+01,2.0974984082e+00,8.817185e-07
2.2798235152e+07,1.7877573524e+01,2.0996622179e+00,6.639918e-07
2.2982956351e+07,1.7520382391e+01,2.1017929295e+00,5.968740e-07
2.3207677950e+07,1.7633206158e+01,2.1043145208e+00,5.971864e-07
2.3392399150e+07,1.7483282372e+01,2.1064736241e+00,6.478997e-07
2.3617120749e+07,1.8035370581e+01,2.1090719467e+00,6.172483e-07
2.3801841948e+07,1.7895473475e+01,2.1113978187e+00,8.326867e-07
2.3986563147e+07,1.7763336421e+01,2.1134703281e+00,2.160673e-07
2.4211284747e+07,1.7711800621e+01,2.1160311698e+00,4.367815e-07
2.4396005946e+07,1.7712838831e+01,2.1181111463e+00,8.673331e-07
2.4580727545e+07,1.8353354992e+01,2.1201993509e+00,6.567697e-07
2.4805448744e+07,1.7433571169e+01,2.1223360049e+00,7.114067e-07
2.4990170344e+07,1.7691921503e+01,2.1236717188e+00,6.074673e-07
2.5214891543e+07,1.8151669187e+01,2.1249896554e+00,6.206256e-07
2.5399612742e+07,1.7530616567e+01,2.1258889924e+00,6.265700e-07
2.5584334341e+07,1.7589161131e+01,2.1264605259e+00,7.768778e-07
2.5809055541e+07,1.8232093035e+01,2.1269515747e+00,7.140185e-07
2.5993777140e+07,1.7492646126e+01,2.1271348949e+00,4.962768e-07
2.6218498339e+07,1.7695329002e+01,2.1270912111e+00,9.462859e-07
2.6403219538e+07,1.7933107899e+01,2.1269511236e+00,9.331454e-07
2.6587941138e+07,1.7827861415e+01,2.1268452399e+00,7.282185e-07
2.6812662337e+07,1.7600805514e+01,2.1264391136e+00,7.507803e-07
2.6997383936e+07,1.7538433157e+01,2.1259038689e+00,5.996155e-07
2.7182105136e+07,1.7654685382e+01,2.1252520154e+00,6.046692e-07
2.7406826335e+07,1.7888480566e+01,2.1243547898e+00,5.999222e-07
2.7591547934e+07,1.7803421643e+01,2.1235754780e+00,7.258653e-07
2.7816269133e+07,1.7621611534e+01,2.1224073735e+00,7.068760e-07
2.8000990732e+07,1.7492055301e+01,2.1213775753e+00,1.021417e-06
2.8185711932e+07,1.7695052442e+01,2.1202995891e+00,7.950979e-07
2.8410433131e+07,1.7960225919e+01,2.1189929277e+00,2.119153e-07
2.8595154730e+07,1.7726259731e+01,2.1178891452e+00,7.425063e-07
2.8819875929e+07,1.7474998218e+01,2.1163644188e+00,8.076635e-07
2.9004597529e+07,1.7848142457e+01,2.1150685420e+00,6.376008e-07
2.9189318728e+07,1.7601967437e+01,2.1138148578e+00,6.096399e-07
2.9414039927e+07,1.7578974881e+01,2.1121091549e+00,5.918197e-07
2.9598761527e+07,1.7928594544e+01,2.1107402097e+00,6.882459e-07
2.9783482726e+07,1.7566894978e+01,2.1093947703e+00,9.476806e-07
3.0008204325e+07,1.7705770884e+01,2.1076659756e+00,8.627209e-07
3.0192925524e+07,1.7826379534e+01,2.1062858864e+00,2.374112e-07
3.0417646723e+07,1.7818167299e+01,2.1046910100e+00,9.087048e-08
3.0602368323e+07,1.7685679927e+01,2.1033485268e+00,8.791131e-07
3.0787089522e+07,1.7622129864e+01,2.1020126262e+00,6.178074e-07
3.1011811121e+07,1.7670443284e+01,2.1003929650e+00,6.535141e-07
3.1196532321e+07,1.7832911935e+01,2.0990961389e+00,5.906459e-07
3.1381253520e+07,1.7750993351e+01,2.0978510809e+00,7.028687e-07
3.1605975119e+07,1.7666048276e+01,2.0962887304e+00,6.623777e-07
3.1790696318e+07,1.7759506255e+01,2.0950043970e+00,8.659025e-07
3.2015417917e+07,1.7715647709e+01,2.0934928593e+00,7.951945e-07
3.2200139117e+07,1.7897430731e+01,2.0922652352e+00,3.207586e-07
3.2384860316e+07,1.7801511894e+01,2.0910354028e+00,8.519296e-07
3.2609581915e+07,1.7555906940e+01,2.0895170874e+00,9.242258e-07
3.2794303115e+07,1.7800266682e+01,2.0882609227e+00,6.547854e-07
3.3019024714e+07,1.7952847285e+01,2.0867806458e+00,6.906781e-07
3.3203745913e+07,1.7675854975e+01,2.0855329866e+00,5.935711e-07
3.3388467112e+07,1.7774673946e+01,2.0842615843e+00,6.461661e-07
3.3613188713e+07,1.7905104282e+01,2.0827321370e+00,6.235515e-07
3.3797909915e+07,1.7733309127e+01,2.0814588018e+00,7.954415e-07
3.3982631518e+07,1.7852317197e+01,2.0801768727e+00,1.377660e-07
3.4207352721e+07,1.7827165805e+01,2.0786729095e+00,7.638534e-07
3.4392073924e+07,1.7748659996e+01,2.0774477025e+00,8.920984e-07
3.4616795528e+07,1.7901076220e+01,2.0759726888e+00,7.793510e-07
3.4801516730e+07,1.7811847374e+01,2.0747996199e+00,6.921018e-07
3.4986237933e+07,1.7862626259e+01,2.0736614947e+00,6.056583e-07
3.5210959536e+07,1.7881353512e+01,2.0723000295e+00,6.301119e-07
3.5395680739e+07,1.7868029442e+01,2.0712192901e+00,6.214335e-07
3.5580402342e+07,1.7938634481e+01,2.0701621253e+00,7.547956e-07
3.5805123545e+07,1.7821943537e+01,2.0688980457e+00,6.899103e-07
3.5989844748e+07,1.7859182978e+01,2.0678778387e+00,5.989258e-07
3.6214566351e+07,1.8062914968e+01,2.0666332696e+00,9.218525e-07
3.6399287554e+07,1.7850135182e+01,2.0656142681e+00,6.985334e-07
3.6584009157e+07,1.7793165710e+01,2.0646128098e+00,7.545628e-07
3.6808730360e+07,1.8116481687e+01,2.0633816374e+00,8.193723e-07
3.6993451563e+07,1.7863274863e+01,2.0623916263e+00,6.310146e-07
3.7218173166e+07,1.7869322737e+01,2.0612154826e+00,6.479997e-07
3.7402894369e+07,1.8003331507e+01,2.0602456704e+00,5.923909e-07
3.7587615972e+07,1.7903833574e+01,2.0593333356e+00,6.777858e-07
3.7812337175e+07,1.7992927845e+01,2.0582807900e+00,6.612977e-07
3.7997058378e+07,1.7918803144e+01,2.0574287206e+00,1.010829e-06
3.8181779981e+07,1.7977066892e+01,2.0566674424e+00,4.184213e-07
3.8406501184e+07,1.8127497180e+01,2.0558628668e+00,2.366168e-07
3.8591222787e+07,1.7942136707e+01,2.0552444346e+00,8.074001e-07
3.8815943990e+07,1.7869575406e+01,2.0545738425e+00,8.677593e-07
3.9000665193e+07,1.8201240503e+01,2.0541089443e+00,6.499315e-07
3.9185386796e+07,1.8172351442e+01,2.0537738974e+00,5.957415e-07
3.9410107999e+07,1.7966820912e+01,2.0534024340e+00,5.975781e-07
3.9594829202e+07,1.8054808597e+01,2.0531425260e+00,6.661896e-07
3.9819550805e+07,1.7955376545e+01,2.0528954861e+00,6.163824e-07
4.0004272008e+07,1.8471258615e+01,2.0527937730e+00,8.098857e-07
4.0188993611e+07,1.8134839358e+01,2.0527534857e+00,2.382078e-07
4.0413714814e+07,1.7998024668e+01,2.0526444044e+00,2.714146e-07
4.0598436017e+07,1.8537156200e+01,2.0526161798e+00,8.853121e-07
4.0783157619e+07,1.8257949688e+01,2.0527262917e+00,6.543861e-07
4.1007878823e+07,1.8090587234e+01,2.0528256514e+00,6.802949e-07
4.1192600426e+07,1.8348721582e+01,2.0529800235e+00,5.841113e-07
4.1417321629e+07,1.8566232441e+01,2.0533907505e+00,5.968400e-07
4.1602042832e+07,1.8165844705e+01,2.0537441039e+00,6.502589e-07
4.1786764434e+07,1.8129203349e+01,2.0541853456e+00,8.181550e-07
4.2011485638e+07,1.8511317778e+01,2.0549140822e+00,7.828231e-07
4.2196207241e+07,1.8252473794e+01,2.0556220966e+00,2.436792e-07
4.2380928443e+07,1.8250877170e+01,2.0563026632e+00,9.605555e-07
4.2605649647e+07,1.7947703001e+01,2.0571893824e+00,9.870046e-07
4.2790371249e+07,1.8732645481e+01,2.0579506777e+00,6.752359e-07
4.3015092453e+07,1.8309727635e+01,2.0589743097e+00,7.145852e-07
4.3199814055e+07,1.8203784750e+01,2.0597437614e+00,5.919191e-07
4.3384535258e+07,1.8139918832e+01,2.0605632434e+00,6.339002e-07
4.3609256462e+07,1.8399239129e+01,2.0616059794e+00,6.197856e-07
4.3793978064e+07,1.8500954054e+01,2.0625542587e+00,7.781126e-07
4.4018699268e+07,1.8296736386e+01,2.0636133213e+00,7.349618e-07
4.4203420470e+07,1.7963797653e+01,2.0644868148e+00,8.840449e-07
4.4388142073e+07,1.8770323588e+01,2.0654575266e+00,8.932787e-07
4.4612863277e+07,1.8354032948e+01,2.0666136472e+00,7.796676e-07
4.4797584879e+07,1.8052214410e+01,2.0676084781e+00,6.993060e-07
4.4982306082e+07,1.8968505827e+01,2.0686655528e+00,5.823655e-07
4.5207027285e+07,1.8280263339e+01,2.0700689919e+00,6.151726e-07
4.5391748888e+07,1.8358178383e+01,2.0711929948e+00,6.175702e-07
4.5616470092e+07,1.8655023082e+01,2.0726431560e+00,6.021377e-07
4.5801191694e+07,1.8747000226e+01,2.0740156054e+00,7.026813e-07
4.5985912897e+07,1.8178739188e+01,2.0753405520e+00,8.277955e-07
4.6210634100e+07,1.8664987312e+01,2.0770066426e+00,8.945825e-07
4.6395355703e+07,1.8286649658e+01,2.0783853113e+00,6.637990e-07
4.6580076906e+07,1.8901168132e+01,2.0798866151e+00,7.381662e-07
4.6804798509e+07,1.8370957615e+01,2.0816437196e+00,8.703900e-07
4.6989519712e+07,1.8256360064e+01,2.0831025296e+00,6.323325e-07
4.7214240915e+07,1.8711074306e+01,2.0848401430e+00,6.352208e-07
4.7398962518e+07,1.8837226221e+01,2.0863449551e+00,5.820470e-07
4.7583683721e+07,1.8091165705e+01,2.0877857766e+00,6.872946e-07
4.7808405324e+07,1.8525885246e+01,2.0894039360e+00,6.608297e-07
4.7993126527e+07,1.8694519780e+01,2.0906544140e+00,9.248363e-07
4.8217847730e+07,1.8056349408e+01,2.0921471131e+00,8.381975e-07
4.8402569333e+07,1.8362008495e+01,2.0932950332e+00,1.884168e-07
4.8587290536e+07,1.8584197685e+01,2.0944071825e+00,8.415152e-07
4.8812011739e+07,1.8297920028e+01,2.0958413698e+00,8.611960e-07
4.8996733342e+07,1.8543494086e+01,2.0969054592e+00,6.574959e-07
4.9181454545e+07,1.8151057600e+01,2.0979711696e+00,5.994790e-07
4.9406176148e+07,1.8903641242e+01,2.0993500847e+00,6.113802e-07
4.9590897351e+07,1.8302975870e+01,2.1004908594e+00,6.556208e-07
4.9815618554e+07,1.8279536644e+01,2.1018060251e+00,6.153496e-07
5.0000340157e+07,1.8306829498e+01,2.1028932452e+00,7.580059e-07
5.0185061360e+07,1.8778549311e+01,2.1039760940e+00,1.238001e-07
5.0409782963e+07,1.8283689295e+01,2.1053238319e+00,4.347247e-07
5.0594504166e+07,1.8717550212e+01,2.1062961553e+00,8.798124e-07
5.0819225369e+07,1.8119962961e+01,2.1074544677e+00,8.839627e-07
5.1003946972e+07,1.9012714019e+01,2.1084003091e+00,7.268509e-07
5.1188668175e+07,1.8711783614e+01,2.1093472913e+00,6.030755e-07
5.1413389778e+07,1.8439098485e+01,2.1102999019e+00,6.171568e-07
5.1598110981e+07,1.8444169949e+01,2.1110019586e+00,6.147446e-07
5.1782832183e+07,1.8721806309e+01,2.1117400882e+00,7.668594e-07
5.2007553787e+07,1.8391616143e+01,2.1124451588e+00,7.048966e-07
5.2192274989e+07,1.8878729233e+01,2.1129596624e+00,5.436616e-08
5.2416996593e+07,1.8845125153e+01,2.1136387818e+00,1.014047e-06
5.2601717796e+07,1.8255083738e+01,2.1140696749e+00,8.533011e-07
5.2786438998e+07,1.8333561004e+01,2.1144897118e+00,7.092981e-07
5.3011160602e+07,1.8717917939e+01,2.1149502668e+00,7.809977e-07
5.3195881804e+07,1.8527261919e+01,2.1153531367e+00,6.162703e-07
5.3380603007e+07,1.8388303711e+01,2.1156420986e+00,6.215089e-07
5.3605324611e+07,1.8203920735e+01,2.1159730139e+00,5.874559e-07
5.3790045813e+07,1.8691249516e+01,2.1161972188e+00,7.496431e-07
5.4014767417e+07,1.8833262128e+01,2.1165191209e+00,6.938815e-07
5.4199488619e+07,1.8123585950e+01,2.1166899438e+00,1.004640e-06
5.4384209822e+07,1.8449050461e+01,2.1167993071e+00,8.215706e-07
5.4608931426e+07,1.8536915299e+01,2.1168770608e+00,3.085516e-07
5.4793652628e+07,1.8761968932e+01,2.1169482522e+00,7.485830e-07
5.5018374232e+07,1.8355728048e+01,2.1169319978e+00,9.116704e-07
5.5203095434e+07,1.8416919198e+01,2.1168405820e+00,6.246256e-07
5.5387816637e+07,1.8782198825e+01,2.1167048091e+00,6.035910e-07
5.5612538240e+07,1.8379006663e+01,2.1165633347e+00,5.898490e-07
5.5797259443e+07,1.8198194767e+01,2.1163329180e+00,7.191654e-07
5.5981981046e+07,1.9001691131e+01,2.1161168745e+00,9.331345e-07
5.6206702249e+07,1.8348847363e+01,2.1158473197e+00,8.670103e-07
5.6391423452e+07,1.8291951969e+01,2.1155695767e+00,6.797697e-07
5.6616145055e+07,1.8527123944e+01,2.1152057961e+00,4.916121e-07
5.6800866258e+07,1.8833189343e+01,2.1149601062e+00,9.263210e-07
5.6985587861e+07,1.8202371803e+01,2.1146667385e+00,6.297756e-07
5.7210309064e+07,1.8419285960e+01,2.1142311779e+00,6.451616e-07
5.7395030267e+07,1.8363762448e+01,2.1138354566e+00,5.781128e-07
5.7619751870e+07,1.8719206744e+01,2.1133445205e+00,5.853246e-07
5.7804473073e+07,1.8602028666e+01,2.1129159108e+00,6.602407e-07
5.7989194276e+07,1.8187635420e+01,2.1123961631e+00,9.056293e-07
5.8213915879e+07,1.8321255011e+01,2.1117069016e+00,8.338026e-07
5.8398637082e+07,1.8599785973e+01,2.1111180675e+00,3.819036e-07
5.8583358685e+07,1.8508262797e+01,2.1105256738e+00,9.417036e-07
5.8808079888e+07,1.8288834971e+01,2.1097268196e+00,9.171602e-07
5.8992801091e+07,1.8336238364e+01,2.1090111954e+00,6.414444e-07
5.9217522694e+07,1.8560097742e+01,2.1081492798e+00,6.953180e-07
5.9402243897e+07,1.8352995374e+01,2.1074615788e+00,5.987000e-07
5.9586965500e+07,1.8299935108e+01,2.1067031167e+00,6.578164e-07
5.9811686703e+07,1.8470859450e+01,2.1058393686e+00,6.235137e-07
5.9996407906e+07,1.8431683819e+01,2.1051064722e+00,7.910461e-07
6.0181129509e+07,1.8249890515e+01,2.1043434356e+00,7.942144e-08
6.0405850712e+07,1.8502998443e+01,2.1034459993e+00,5.961142e-07
6.0590572315e+07,1.8665401821e+01,2.1027189759e+00,8.946797e-07
6.0815293518e+07,1.8390842556e+01,2.1017902639e+00,8.360878e-07
6.1000014721e+07,1.8326688637e+01,2.1010194589e+00,7.278921e-07
6.1184736323e+07,1.8496439546e+01,2.1002466008e+00,6.054799e-07
6.1409457527e+07,1.8606385988e+01,2.0993195796e+00,6.120717e-07
6.1594179130e+07,1.8461146805e+01,2.0985534703e+00,6.152818e-07
6.1818900333e+07,1.8452039369e+01,2.0975761019e+00,6.008907e-07
6.2003621536e+07,1.8475809091e+01,2.0967589424e+00,7.153282e-07
6.2188343138e+07,1.8543034309e+01,2.0959520467e+00,7.567078e-07
6.2413064342e+07,1.8542170854e+01,2.0949521683e+00,9.466291e-07
6.2597785545e+07,1.8338381578e+01,2.0941236075e+00,8.295227e-07
6.2782507147e+07,1.8463601883e+01,2.0932918056e+00,7.323663e-07
6.3007228351e+07,1.8498625230e+01,2.0922911030e+00,7.978361e-07
6.3191949953e+07,1.8539989722e+01,2.0914975331e+00,6.332916e-07
6.3416671157e+07,1.8518110457e+01,2.0905127732e+00,6.454649e-07
6.3601392359e+07,1.8469873467e+01,2.0897143924e+00,5.950013e-07
6.3786113962e+07,1.8573208864e+01,2.0889203766e+00,6.953657e-07
6.4010835166e+07,1.8552200850e+01,2.0879380140e+00,6.750914e-07
6.4195556768e+07,1.8437071926e+01,2.0871295947e+00,9.402010e-07
6.4380277971e+07,1.8548197147e+01,2.0863350623e+00,5.457375e-07
6.4604999174e+07,1.8667251603e+01,2.0853743981e+00,1.052037e-07
6.4789720777e+07,1.8463244939e+01,2.0845915021e+00,8.078080e-07
6.5014441981e+07,1.8510327449e+01,2.0836510552e+00,8.607305e-07
6.5199163583e+07,1.8568330014e+01,2.0828819891e+00,6.605721e-07
6.5383884786e+07,1.8562743788e+01,2.0821206745e+00,5.985279e-07
6.5608605989e+07,1.8616672345e+01,2.0812350032e+00,6.004283e-07
6.5793327592e+07,1.8514920995e+01,2.0805186905e+00,6.745472e-07
6.6018048796e+07,1.8527751047e+01,2.0796580340e+00,6.271443e-07
6.6202770398e+07,1.8579354101e+01,2.0789879772e+00,7.885736e-07
6.6387491601e+07,1.8700640756e+01,2.0783555649e+00,5.966918e-08
6.6612212804e+07,1.8796023245e+01,2.0776635126e+00,3.794826e-07
6.6796934407e+07,1.8607458146e+01,2.0771445064e+00,9.682499e-07
6.6981655610e+07,1.8523087248e+01,2.0766585051e+00,6.485377e-07
6.7206376813e+07,1.8815164397e+01,2.0761934104e+00,6.840020e-07
6.7391098416e+07,1.8617413831e+01,2.0758338143e+00,5.852373e-07
6.7615819619e+07,1.8557533787e+01,2.0754298356e+00,5.794503e-07
6.7800541222e+07,1.8909361579e+01,2.0751978744e+00,6.227448e-07
6.7985262425e+07,1.8541385809e+01,2.0749782177e+00,8.330990e-07
6.8209983628e+07,1.8471117788e+01,2.0747396074e+00,8.317198e-07
6.8394705231e+07,1.8985647759e+01,2.0746284839e+00,2.684594e-07
6.8619426434e+07,1.8585679840e+01,2.0745695162e+00,9.631090e-07
6.8804148037e+07,1.8653733367e+01,2.0745477053e+00,9.098206e-07
6.8988869240e+07,1.8613256164e+01,2.0746081941e+00,6.671114e-07
6.9213590443e+07,1.8949140395e+01,2.0747399612e+00,7.220440e-07
6.9398312046e+07,1.8888716549e+01,2.0749533026e+00,5.916557e-07
6.9583033249e+07,1.8639106829e+01,2.0751652546e+00,6.425670e-07
6.9807754852e+07,1.8584754146e+01,2.0755024538e+00,6.055396e-07
6.9992476055e+07,1.8812314762e+01,2.0758384381e+00,8.088256e-07
7.0217197258e+07,1.9058238116e+01,2.0764108479e+00,7.303644e-07
7.0401918861e+07,1.8821338419e+01,2.0769753494e+00,9.100443e-07
7.0586640064e+07,1.8884358778e+01,2.0775788280e+00,9.500043e-07
7.0811361667e+07,1.8793614626e+01,2.0784509952e+00,8.335842e-07
7.0996082870e+07,1.9061621936e+01,2.0793357937e+00,7.568106e-07
7.1180804072e+07,1.8936692020e+01,2.0802283645e+00,5.899998e-07
7.1405525676e+07,1.8907449578e+01,2.0814072409e+00,6.091712e-07
7.1590246879e+07,1.9228594711e+01,2.0825282031e+00,6.086744e-07
7.1814968082e+07,1.8888334864e+01,2.0838851002e+00,5.979125e-07
7.1999689685e+07,1.8551779632e+01,2.0850992830e+00,7.218405e-07
7.2184410887e+07,1.9343696202e+01,2.0864937684e+00,8.663864e-07
7.2409132491e+07,1.8672464395e+01,2.0882889129e+00,9.261325e-07
7.2593853693e+07,1.9460278657e+01,2.0899181498e+00,8.001374e-07
7.2818574897e+07,1.8572428059e+01,2.0920588318e+00,1.019348e-07
7.3003296500e+07,1.9666129516e+01,2.0939965859e+00,8.637200e-07
7.3188017702e+07,1.8561466067e+01,2.0960838609e+00,6.201525e-07
