time_years,cumulative_log_growth,mean_megno,relative_energy_error
7.3412739306e+07,1.9665770808e+01,2.1737403713e+00,6.435575e-07
7.3597460508e+07,1.8499427522e+01,2.1754656945e+00,5.941616e-07
7.3782181711e+07,1.9487965767e+01,2.1773034508e+00,7.071384e-07
7.4006903315e+07,1.8848817981e+01,2.1797586181e+00,6.742370e-07
7.4191624517e+07,2.0031795817e+01,2.1819003501e+00,9.185280e-07
7.4416346121e+07,1.9397299438e+01,2.1848332728e+00,7.940101e-07
7.4601067323e+07,1.9785854895e+01,2.1873579046e+00,6.789180e-08
7.4785788526e+07,1.9776450260e+01,2.1900614745e+00,8.145419e-07
7.5010510130e+07,1.9520137766e+01,2.1936996522e+00,8.664076e-07
7.5195231332e+07,2.0064885825e+01,2.1967715974e+00,6.418348e-07
7.5419952936e+07,1.9197050348e+01,2.2007681674e+00,7.254626e-07
7.5604674138e+07,2.0004046619e+01,2.2043091777e+00,6.075628e-07
7.5789395341e+07,2.0121200900e+01,2.2078962437e+00,6.692492e-07
7.6014116944e+07,1.8863477053e+01,2.2125649882e+00,6.202742e-07
7.6198838147e+07,2.0297401266e+01,2.2165530477e+00,7.754616e-07
7.6383559350e+07,1.9766732109e+01,2.2207199721e+00,4.123086e-09
7.6608280953e+07,2.0269751320e+01,2.2259005929e+00,3.043910e-07
7.6793002156e+07,1.9913760292e+01,2.2304378225e+00,8.828336e-07
7.7017723759e+07,2.0887064090e+01,2.2360893170e+00,8.617987e-07
7.7202444962e+07,1.9282079752e+01,2.2409831262e+00,7.238612e-07
7.7387166165e+07,2.0787054421e+01,2.2459376196e+00,6.100271e-07
7.7611887768e+07,1.9831688255e+01,2.2522150959e+00,6.038900e-07
7.7796608971e+07,2.0547374841e+01,2.2574619236e+00,6.051075e-07
7.7981330574e+07,2.0824427769e+01,2.2629397688e+00,7.623009e-07
7.8206051777e+07,2.0755948298e+01,2.2695712394e+00,7.514925e-07
7.8390772980e+07,1.9655620990e+01,2.2751327739e+00,3.716994e-08
7.8615494583e+07,2.0778322135e+01,2.2821239692e+00,9.725385e-07
7.8800215786e+07,2.0756656090e+01,2.2878707418e+00,8.210079e-07
7.8984937389e+07,1.8738485491e+01,2.2937824811e+00,7.309609e-07
7.9209658592e+07,2.1373306305e+01,2.3011405745e+00,7.804710e-07
7.9394379795e+07,2.0234343822e+01,2.3072504146e+00,5.990749e-07
7.9619101398e+07,2.0632079079e+01,2.3149410747e+00,6.427414e-07
7.9803822601e+07,2.1230748784e+01,2.3212692488e+00,6.012118e-07
7.9988544204e+07,2.0368849304e+01,2.3278113571e+00,7.456714e-07
8.0213265407e+07,2.1105424242e+01,2.3357826048e+00,6.961553e-07
8.0397986610e+07,2.0758533390e+01,2.3425052408e+00,9.405807e-07
8.0582708213e+07,2.1067159661e+01,2.3491591330e+00,8.604936e-07
8.0807429416e+07,2.0828948313e+01,2.3574290889e+00,6.969779e-07
8.0992150619e+07,2.1107768658e+01,2.3641562255e+00,7.797482e-07
8.1216872222e+07,1.9902325215e+01,2.3724717282e+00,9.451077e-07
8.1401593425e+07,2.1503771693e+01,2.3792449000e+00,6.171782e-07
8.1586315027e+07,2.0639441180e+01,2.3861073119e+00,5.818985e-07
8.1811036231e+07,2.1235071779e+01,2.3943174558e+00,5.783581e-07
8.1995757434e+07,1.8767806530e+01,2.4010845810e+00,7.175721e-07
8.2180479036e+07,2.1166854594e+01,2.4078174064e+00,9.381371e-07
8.2405200240e+07,2.1520517396e+01,2.4159043976e+00,9.170337e-07
8.2589921842e+07,1.9860834450e+01,2.4225548186e+00,6.392910e-07
8.2814643046e+07,2.1159396619e+01,2.4306703474e+00,5.927919e-07
8.2999364249e+07,2.1070265375e+01,2.4372241840e+00,9.042549e-07
8.3184085851e+07,2.0985807508e+01,2.4438481641e+00,6.223113e-07
8.3408807055e+07,2.1193076065e+01,2.4517015063e+00,6.570521e-07
8.3593528657e+07,2.1209244423e+01,2.4582325255e+00,5.820766e-07
8.3818249861e+07,2.1234034903e+01,2.4660054639e+00,5.857578e-07
8.4002971064e+07,2.1079405039e+01,2.4724482325e+00,6.678697e-07
8.4187692666e+07,2.1156629903e+01,2.4787284652e+00,9.206315e-07
8.4412413870e+07,2.1033135791e+01,2.4864155916e+00,8.489168e-07
8.4597135472e+07,2.1432162303e+01,2.4925750569e+00,2.083541e-07
8.4781856675e+07,2.0526703777e+01,2.4988082825e+00,9.046336e-07
8.5006577878e+07,2.1310272832e+01,2.5062326747e+00,8.936605e-07
8.5191299481e+07,2.1308916554e+01,2.5123853531e+00,6.512535e-07
8.5416020685e+07,2.1094527358e+01,2.5196294459e+00,7.190999e-07
8.5600742287e+07,2.1000989082e+01,2.5256327278e+00,5.957975e-07
8.5785463490e+07,2.1648920068e+01,2.5315088704e+00,6.624672e-07
8.6010184693e+07,2.1029351753e+01,2.5386408812e+00,6.387263e-07
8.6194906296e+07,1.9356726505e+01,2.5445644693e+00,7.932346e-07
8.6419627500e+07,2.1674095830e+01,2.5519208458e+00,7.395559e-07
8.6604348702e+07,2.1030208942e+01,2.5579893941e+00,6.703043e-07
8.6789070305e+07,2.1595570348e+01,2.5642704717e+00,8.899124e-07
8.7013791508e+07,2.1471246620e+01,2.5719766510e+00,8.969176e-07
8.7198513111e+07,2.1098342229e+01,2.5785460143e+00,7.452250e-07
8.7383234314e+07,2.1844722218e+01,2.5850963646e+00,6.076531e-07
8.7607955517e+07,2.1207297122e+01,2.5932931391e+00,6.097108e-07
8.7792677120e+07,2.1492467576e+01,2.6000168580e+00,6.017332e-07
8.8017398323e+07,2.2030309653e+01,2.6084750889e+00,5.999046e-07
8.8202119926e+07,2.1030678581e+01,2.6154605379e+00,7.244373e-07
8.8386841129e+07,2.1932700665e+01,2.6226492987e+00,5.927770e-07
8.8611562332e+07,2.1747531807e+01,2.6313955822e+00,9.480928e-07
8.8796283935e+07,2.1633473078e+01,2.6387714457e+00,7.272857e-07
8.8981005138e+07,2.1482231366e+01,2.6461257078e+00,7.507895e-07
8.9205726741e+07,2.1965673644e+01,2.6553286307e+00,7.954134e-07
8.9390447944e+07,2.1576697382e+01,2.6629501721e+00,6.158651e-07
8.9615169147e+07,2.1467058735e+01,2.6725225018e+00,6.355733e-07
8.9799890750e+07,2.1961819334e+01,2.6804647591e+00,6.041393e-07
8.9984611953e+07,2.2391054942e+01,2.6885213566e+00,7.387762e-07
9.0209333556e+07,2.1784313571e+01,2.6985207012e+00,6.620851e-07
9.0394054759e+07,2.2007328501e+01,2.7069733253e+00,8.901916e-07
9.0618775962e+07,2.2185995280e+01,2.7173411911e+00,8.261541e-07
9.0803497565e+07,2.2645776311e+01,2.7261442288e+00,1.226227e-07
9.0988218768e+07,2.1944243357e+01,2.7349651664e+00,7.997788e-07
9.1212939971e+07,2.2640304539e+01,2.7459390396e+00,8.823013e-07
9.1397661574e+07,2.1859293827e+01,2.7549650781e+00,6.585870e-07
9.1582382776e+07,2.2626973187e+01,2.7641946467e+00,5.955492e-07
9.1807104380e+07,1.9452357582e+01,2.7754707937e+00,5.896856e-07
9.1991825583e+07,2.2654327303e+01,2.7848523430e+00,6.765992e-07
9.2216546786e+07,2.0367854959e+01,2.7963806247e+00,6.295128e-07
9.2401268389e+07,2.3096427114e+01,2.8059595066e+00,8.206909e-07
9.2585989591e+07,2.0980957540e+01,2.8156055106e+00,2.884367e-07
9.2810711195e+07,2.2888188278e+01,2.8273927700e+00,2.039727e-07
9.2995432398e+07,2.2640592180e+01,2.8372355035e+00,9.386659e-07
9.3180153600e+07,2.2788086602e+01,2.8470442405e+00,6.349767e-07
9.3404875204e+07,1.9321899378e+01,2.8591860110e+00,7.045944e-07
9.3589596406e+07,2.2560864661e+01,2.8692731419e+00,5.900079e-07
9.3814318010e+07,2.2980669862e+01,2.8816113121e+00,5.947061e-07
9.3999039212e+07,2.3421251311e+01,2.8918740563e+00,6.193483e-07
9.4183760415e+07,2.1623010685e+01,2.9023412552e+00,8.975915e-07
9.4408482019e+07,2.3257294526e+01,2.9152035347e+00,8.130449e-07
9.4593203221e+07,2.1711417026e+01,2.9259936836e+00,3.134684e-07
9.4817924825e+07,2.3351948698e+01,2.9392039737e+00,9.530507e-07
9.5002646027e+07,2.1154394204e+01,2.9501857136e+00,9.684984e-07
9.5187367230e+07,2.3610498757e+01,2.9612073375e+00,6.843651e-07
9.5412088834e+07,2.2993564492e+01,2.9747904551e+00,7.631821e-07
9.5596810036e+07,2.3390957040e+01,2.9859564145e+00,5.759004e-07
9.5781531239e+07,2.3420214698e+01,2.9973425623e+00,6.313172e-07
9.6006252842e+07,2.3339913744e+01,3.0112310458e+00,6.073010e-07
9.6190974045e+07,2.3827230651e+01,3.0228539394e+00,8.427483e-07
9.6415695648e+07,2.2866455194e+01,3.0369833466e+00,7.242617e-07
9.6600416851e+07,2.3895015100e+01,3.0487315375e+00,9.290013e-07
9.6785138054e+07,2.3150238510e+01,3.0604999181e+00,9.314989e-07
9.7009859657e+07,2.3613120437e+01,3.0746647601e+00,8.483191e-07
9.7194580860e+07,1.9849213924e+01,3.0862552194e+00,7.752235e-07
9.7419302463e+07,2.3371361910e+01,3.1002147689e+00,8.739032e-07
9.7604023666e+07,2.3648296819e+01,3.1115570207e+00,6.113245e-07
9.7788744869e+07,2.3937409685e+01,3.1228712202e+00,6.144916e-07
9.8013466472e+07,2.2417928855e+01,3.1366981665e+00,5.781318e-07
9.8198187675e+07,2.3756437498e+01,3.1479817988e+00,7.168148e-07
9.8382909278e+07,2.3127191876e+01,3.1592204112e+00,9.075954e-07
9.8607630481e+07,2.3710163418e+01,3.1729258855e+00,9.603313e-07
9.8792351684e+07,2.3428272585e+01,3.1840268487e+00,8.508055e-07
9.9017073287e+07,2.4157539802e+01,3.1975122562e+00,1.161797e-08
9.9201794490e+07,2.0746575792e+01,3.2084529032e+00,8.062407e-07
9.9386516093e+07,2.3990588040e+01,3.2193024147e+00,6.098156e-07
9.9611237296e+07,2.3239459224e+01,3.2324562803e+00,6.311366e-07
9.9795958499e+07,2.3719540976e+01,3.2430846825e+00,5.999836e-07
9.9980680102e+07,2.3245839316e+01,3.2537319140e+00,7.116835e-07
1.0020540130e+08,2.3710910281e+01,3.2664865492e+00,6.777321e-07
1.0039012251e+08,2.3794959468e+01,3.2769638430e+00,9.234916e-07
1.0061484411e+08,1.9914842303e+01,3.2894910594e+00,7.885144e-07
1.0079956531e+08,2.3720007165e+01,3.2996885389e+00,5.952043e-08
1.0098428692e+08,2.1939154623e+01,3.3097625440e+00,8.149294e-07
1.0120900812e+08,2.3656810456e+01,3.3219321365e+00,8.534021e-07
1.0139372932e+08,2.3615929496e+01,3.3316874564e+00,6.576409e-07
1.0161845093e+08,2.3363963540e+01,3.3433549378e+00,7.085046e-07
1.0180317213e+08,2.2988874757e+01,3.3527894835e+00,5.935713e-07
1.0198789373e+08,2.3512730132e+01,3.3618770126e+00,6.617940e-07
1.0221261493e+08,2.2576419462e+01,3.3726255418e+00,6.215829e-07
1.0239733614e+08,2.3328806647e+01,3.3812646498e+00,8.045102e-07
1.0258205774e+08,2.3218509255e+01,3.3895823234e+00,1.196028e-08
1.0280677894e+08,2.3290263344e+01,3.3994978146e+00,3.315234e-07
1.0299150055e+08,2.2711275546e+01,3.4072513117e+00,9.022124e-07
1.0321622175e+08,2.3154923876e+01,3.4163626281e+00,8.771612e-07
1.0340094295e+08,1.9598503073e+01,3.4234087352e+00,7.195585e-07
1.0358566456e+08,2.2939897352e+01,3.4300551853e+00,6.078967e-07
1.0381038576e+08,2.1636283582e+01,3.4374727576e+00,6.078917e-07
1.0399510736e+08,2.2774026336e+01,3.4430440713e+00,6.111975e-07
1.0421982856e+08,2.1217603016e+01,3.4490329150e+00,5.939990e-07
1.0440454977e+08,2.2480710795e+01,3.4531632334e+00,7.760634e-07
1.0458927137e+08,2.1856620514e+01,3.4566326655e+00,8.453608e-07
1.0481399257e+08,2.1406758452e+01,3.4595149331e+00,9.181167e-07
1.0499871378e+08,1.9082004699e+01,3.4605165212e+00,9.037872e-07
1.0518343538e+08,1.9946633872e+01,3.4593653536e+00,7.260774e-07
1.0540815658e+08,2.0348255214e+01,3.4542122567e+00,7.664925e-07
1.0559287819e+08,2.0205083275e+01,3.4537129271e+00,5.989806e-07
1.0581759939e+08,2.1935843225e+01,3.4558102212e+00,6.338473e-07
1.0600232059e+08,2.1952752543e+01,3.4589202077e+00,5.994586e-07
1.0618704219e+08,2.1881834580e+01,3.4630181257e+00,7.781678e-07
1.0641176340e+08,2.2640179475e+01,3.4688389163e+00,6.889849e-07
1.0659648500e+08,2.0295995205e+01,3.4742630475e+00,9.108054e-07
1.0678120620e+08,2.3038442932e+01,3.4800795420e+00,8.992580e-07
1.0700592741e+08,2.2674257244e+01,3.4876439265e+00,7.358986e-07
1.0719064901e+08,2.3373852158e+01,3.4940432385e+00,8.205998e-07
1.0741537021e+08,2.2772339713e+01,3.5022129262e+00,9.044275e-07
1.0760009182e+08,2.3414687084e+01,3.5090707206e+00,6.432280e-07
1.0778481302e+08,2.2777697587e+01,3.5162087217e+00,5.932788e-07
1.0800953422e+08,2.3177822862e+01,3.5250315913e+00,5.699945e-07
1.0819425582e+08,2.3693418743e+01,3.5325111478e+00,6.739672e-07
1.0841897703e+08,2.3263698370e+01,3.5416483509e+00,6.390339e-07
1.0860369863e+08,2.3341983211e+01,3.5493246142e+00,9.449864e-07
1.0878841983e+08,2.3998614779e+01,3.5569894103e+00,5.142643e-07
1.0901314104e+08,2.2599564133e+01,3.5664493068e+00,8.894057e-11
1.0919786264e+08,2.3592218495e+01,3.5743864017e+00,9.108774e-07
1.0938258384e+08,2.3977189196e+01,3.5823419197e+00,6.137595e-07
1.0960730505e+08,2.2416818468e+01,3.5922386935e+00,6.510150e-07
1.0979202665e+08,2.4023420866e+01,3.6004931742e+00,5.805068e-07
1.1001674785e+08,2.3917712865e+01,3.6107173627e+00,5.902277e-07
1.1020146945e+08,2.3678375904e+01,3.6193594995e+00,6.484176e-07
1.1038619066e+08,2.4152791958e+01,3.6280610364e+00,9.580242e-07
1.1061091186e+08,2.4056825966e+01,3.6389108185e+00,8.366276e-07
1.1079563346e+08,2.3731797752e+01,3.6478388193e+00,3.948475e-07
1.1098035467e+08,2.4400745172e+01,3.6569465204e+00,8.267929e-07
1.1120507627e+08,2.4168198114e+01,3.6680162673e+00,9.045910e-07
1.1138979747e+08,2.3951072171e+01,3.6772921454e+00,6.658844e-07
1.1161451867e+08,2.4621248557e+01,3.6885696737e+00,7.178933e-07
1.1179924028e+08,2.4151650058e+01,3.6979880130e+00,5.910959e-07
1.1198396148e+08,2.4027872092e+01,3.7073945440e+00,6.554421e-07
1.1220868308e+08,2.4714447741e+01,3.7190407150e+00,6.160326e-07
1.1239340429e+08,2.4222849490e+01,3.7285941170e+00,7.952051e-07
1.1261812549e+08,2.2529446259e+01,3.7404135416e+00,7.474829e-07
1.1280284709e+08,2.4686866418e+01,3.7501633617e+00,7.353964e-07
1.1298756830e+08,2.4396878822e+01,3.7599158308e+00,8.850105e-07
1.1321228990e+08,2.3838116783e+01,3.7719207104e+00,8.560959e-07
1.1339701110e+08,2.4789124971e+01,3.7817386465e+00,7.281089e-07
1.1358173230e+08,2.1822479649e+01,3.7916112544e+00,6.018180e-07
1.1380645391e+08,2.5112304483e+01,3.8036660463e+00,6.120229e-07
1.1399117511e+08,2.4399102883e+01,3.8135396044e+00,6.214852e-07
1.1421589631e+08,2.4619595602e+01,3.8256456435e+00,6.075589e-07
1.1440061792e+08,2.4579223936e+01,3.8354895485e+00,7.404540e-07
1.1458533912e+08,2.4712306702e+01,3.8453963413e+00,7.390165e-07
1.1481006072e+08,2.4197566455e+01,3.8573420227e+00,9.022146e-07
1.1499478193e+08,2.4800755800e+01,3.8672349100e+00,6.201839e-07
1.1521950313e+08,2.4597336650e+01,3.8791516133e+00,2.843947e-07
1.1540422473e+08,2.4804151656e+01,3.8890010428e+00,7.691182e-07
1.1558894593e+08,2.4501988393e+01,3.8987402547e+00,6.106042e-07
1.1581366754e+08,2.4849511770e+01,3.9106973324e+00,6.495025e-07
1.1599838874e+08,2.4746977367e+01,3.9204663184e+00,6.038582e-07
1.1618310994e+08,2.4367499671e+01,3.9303258013e+00,7.537330e-07
1.1640783155e+08,2.5074879740e+01,3.9422676578e+00,6.745384e-07
1.1659255275e+08,2.5029490382e+01,3.9520751502e+00,8.847606e-07
1.1681727435e+08,2.3799626926e+01,3.9640844294e+00,8.140039e-07
1.1700199556e+08,2.5248435297e+01,3.9738822445e+00,5.175680e-08
1.1718671676e+08,2.1523449603e+01,3.9836660670e+00,7.766462e-07
1.1741143836e+08,2.4947433051e+01,3.9955474470e+00,8.969746e-07
1.1759615956e+08,2.4444355887e+01,4.0052916978e+00,6.538449e-07
1.1778088117e+08,2.4975398708e+01,4.0151289771e+00,6.055996e-07
1.1800560237e+08,2.4490731593e+01,4.0270206540e+00,5.897104e-07
1.1819032357e+08,2.5565917675e+01,4.0369020548e+00,6.394522e-07
1.1841504518e+08,2.3669043941e+01,4.0489105835e+00,6.118551e-07
1.1859976638e+08,2.5352425984e+01,4.0588702966e+00,8.710082e-07
1.1878448758e+08,2.4618561945e+01,4.0688068479e+00,3.500326e-07
1.1900920919e+08,2.5111889835e+01,4.0810018963e+00,5.282762e-07
1.1919393039e+08,2.4998682305e+01,4.0909763903e+00,9.199167e-07
1.1941865199e+08,2.5551510569e+01,4.1032593403e+00,9.217742e-07
1.1960337319e+08,2.4301326996e+01,4.1132966881e+00,6.948707e-07
1.1978809440e+08,2.5727877850e+01,4.1234169905e+00,5.770597e-07
1.2001281600e+08,2.5496989667e+01,4.1356411878e+00,5.971208e-07
1.2019753720e+08,2.4438583896e+01,4.1456690012e+00,6.221327e-07
1.2038225881e+08,2.5333562817e+01,4.1557250890e+00,8.950610e-07
1.2060698001e+08,2.5465300253e+01,4.1678436350e+00,8.073904e-07
1.2079170121e+08,2.4363760100e+01,4.1778127879e+00,6.523262e-07
1.2101642282e+08,2.5896115323e+01,4.1899710325e+00,9.473883e-07
1.2120114402e+08,2.4146561232e+01,4.1998642434e+00,9.402988e-07
1.2138586562e+08,2.5760981243e+01,4.2097560255e+00,7.223311e-07
1.2161058682e+08,2.4672131886e+01,4.2216626013e+00,7.903454e-07
1.2179530803e+08,2.5416294199e+01,4.2314579377e+00,5.900084e-07
1.2198002963e+08,2.3648433942e+01,4.2411553651e+00,6.134678e-07
1.2220475083e+08,2.5582840818e+01,4.2528919778e+00,5.971889e-07
1.2238947244e+08,2.3506594391e+01,4.2624855850e+00,7.771164e-07
1.2261419364e+08,2.5857479837e+01,4.2740158390e+00,7.058342e-07
1.2279891484e+08,2.2719143826e+01,4.2834113757e+00,9.055451e-07
1.2298363644e+08,2.5725336540e+01,4.2927548193e+00,9.433518e-07
1.2320835765e+08,2.4447306221e+01,4.3040609340e+00,8.309177e-07
1.2339307885e+08,2.5357944362e+01,4.3132638922e+00,7.372544e-07
1.2361780045e+08,2.3241921460e+01,4.3244419534e+00,8.186448e-07
1.2380252166e+08,2.5417405866e+01,4.3335205583e+00,6.136528e-07
1.2398724326e+08,2.5357212710e+01,4.3425057592e+00,6.061286e-07
1.2421196446e+08,2.5490433051e+01,4.3534118243e+00,5.983678e-07
1.2439668567e+08,2.4128886073e+01,4.3624079556e+00,7.244992e-07
1.2458140727e+08,2.5508404113e+01,4.3713085592e+00,8.924435e-07
1.2480612847e+08,2.2504893856e+01,4.3820892935e+00,9.648959e-07
1.2499085007e+08,2.5435410842e+01,4.3908607976e+00,1.477889e-07
1.2521557128e+08,2.1580644463e+01,4.4014560590e+00,1.282138e-07
1.2540029248e+08,2.5789352403e+01,4.4101130458e+00,7.614596e-07
1.2558501408e+08,2.3962525286e+01,4.4187634931e+00,6.165930e-07
1.2580973529e+08,2.5492687765e+01,4.4291690541e+00,6.403856e-07
1.2599445689e+08,2.5153189661e+01,4.4377273260e+00,5.862094e-07
1.2621917809e+08,2.5162734224e+01,4.4479317678e+00,6.037751e-07
1.2640389930e+08,2.5138869497e+01,4.4563083377e+00,6.894965e-07
1.2658862090e+08,2.5272151146e+01,4.4645193208e+00,9.051876e-07
1.2681334210e+08,2.5175275075e+01,4.4744919283e+00,8.207080e-07
1.2699806370e+08,2.4794667723e+01,4.4825524768e+00,5.702525e-08
1.2718278491e+08,2.5276123368e+01,4.4906314599e+00,7.789656e-07
1.2740750611e+08,2.4655472768e+01,4.5003140596e+00,8.563262e-07
1.2759222771e+08,2.4727256515e+01,4.5082727487e+00,6.626280e-07
1.2781694892e+08,2.5186294532e+01,4.5178272151e+00,7.004031e-07
1.2800167012e+08,2.5629499117e+01,4.5256456909e+00,6.036481e-07
1.2818639172e+08,2.4629153222e+01,4.5334513624e+00,6.495163e-07
1.2841111293e+08,2.4946356454e+01,4.5430210519e+00,6.126569e-07
1.2859583453e+08,2.5589496965e+01,4.5508285996e+00,7.918903e-07
1.2878055573e+08,2.4835150001e+01,4.5586961034e+00,7.312869e-08
1.2900527693e+08,2.5346215969e+01,4.5681746709e+00,4.166905e-07
1.2918999854e+08,2.5355283288e+01,4.5760513514e+00,9.199786e-07
1.2941471974e+08,2.5310147388e+01,4.5855596761e+00,8.418172e-07
1.2959944134e+08,2.5569324680e+01,4.5934348574e+00,7.045165e-07
1.2978416255e+08,2.4384914855e+01,4.6012383800e+00,5.916712e-07
1.3000888375e+08,2.5523331521e+01,4.6108104950e+00,5.984135e-07
1.3019360535e+08,2.4621080848e+01,4.6186284932e+00,6.143111e-07
1.3041832656e+08,2.5773875146e+01,4.6281877274e+00,6.105738e-07
1.3060304816e+08,2.1711838433e+01,4.6360291021e+00,7.460654e-07
1.3078776936e+08,2.5910992889e+01,4.6438730470e+00,7.780820e-07
1.3101249056e+08,2.5488556189e+01,4.6534908582e+00,9.001782e-07
1.3119721217e+08,2.5410311417e+01,4.6613338229e+00,8.507850e-07
1.3138193337e+08,2.4684015322e+01,4.6692985486e+00,7.251788e-07
1.3160665497e+08,2.5587494615e+01,4.6789845985e+00,7.879211e-07
1.3179137618e+08,2.5966299029e+01,4.6869841266e+00,6.190081e-07
1.3201609738e+08,2.5904925813e+01,4.6967897682e+00,6.367479e-07
1.3220081898e+08,2.4895165932e+01,4.7049694317e+00,5.887162e-07
1.3238554018e+08,2.6169871993e+01,4.7131601030e+00,7.553510e-07
1.3261026139e+08,2.4236763982e+01,4.7231935652e+00,6.678480e-07
1.3279498299e+08,2.5862610849e+01,4.7314977336e+00,9.373611e-07
1.3301970419e+08,2.5292199172e+01,4.7415846561e+00,9.758217e-07
1.3320442580e+08,2.6072240742e+01,4.7499334318e+00,2.952100e-07
1.3338914700e+08,2.3764491869e+01,4.7582402519e+00,7.992931e-07
1.3361386820e+08,2.6333809177e+01,4.7682709974e+00,8.554376e-07
1.3379858981e+08,2.5432935848e+01,4.7765231043e+00,6.494620e-07
1.3398331101e+08,2.6140506123e+01,4.7846340930e+00,5.962598e-07
1.3420803261e+08,2.5160130103e+01,4.7944882752e+00,5.849401e-07
1.3439275380e+08,2.5823323654e+01,4.8024656254e+00,6.656198e-07
1.3461747499e+08,2.6028692963e+01,4.8121544755e+00,6.318454e-07
1.3480219658e+08,2.3895056411e+01,4.8200312196e+00,9.658375e-07
1.3498691777e+08,2.5995736333e+01,4.8279295786e+00,2.730292e-07
1.3521163935e+08,2.5694089251e+01,4.8375207938e+00,5.751866e-07
1.3539636054e+08,2.5370137184e+01,4.8454889004e+00,8.519143e-07
1.3558108213e+08,2.6164961081e+01,4.8533929935e+00,6.459139e-07
1.3580580332e+08,2.6249794991e+01,4.8629222496e+00,6.832622e-07
1.3599052451e+08,2.4455425565e+01,4.8707216915e+00,5.745204e-07
1.3621524609e+08,2.5987079821e+01,4.8800722904e+00,5.864731e-07
1.3639996728e+08,2.5908633044e+01,4.8876841040e+00,6.429940e-07
1.3658468887e+08,2.5242457456e+01,4.8953154388e+00,9.512817e-07
1.3680941006e+08,2.6083985992e+01,4.9044583733e+00,8.059455e-07
1.3699413165e+08,2.5003804416e+01,4.9119809954e+00,5.749715e-07
1.3721885283e+08,2.5662519704e+01,4.9209748810e+00,7.535651e-07
1.3740357402e+08,2.6056311070e+01,4.9283509686e+00,8.908416e-07
1.3758829561e+08,2.5463543428e+01,4.9355695030e+00,6.916347e-07
1.3781301680e+08,2.5690299044e+01,4.9443233505e+00,7.307698e-07
1.3799773839e+08,2.5975287942e+01,4.9513632139e+00,5.994021e-07
1.3818245958e+08,2.5616243244e+01,4.9584015534e+00,6.439407e-07
1.3840718116e+08,2.4805438749e+01,4.9667641261e+00,5.968535e-07
1.3859190235e+08,2.6036532631e+01,4.9735632343e+00,7.664765e-07
1.3881662354e+08,2.3486009306e+01,4.9816245248e+00,7.363736e-07
1.3900134513e+08,2.6043712732e+01,4.9880761879e+00,8.200172e-07
1.3918606632e+08,2.5327842973e+01,4.9943685725e+00,9.807288e-07
1.3941078790e+08,2.4486939200e+01,5.0018913040e+00,6.562842e-08
1.3959550909e+08,2.6016259425e+01,5.0078638675e+00,7.272149e-07
1.3978023068e+08,2.5052751430e+01,5.0137084628e+00,5.926921e-07
1.4000495187e+08,2.4717250186e+01,5.0206921026e+00,6.045840e-07
1.4018967306e+08,2.5892959799e+01,5.0262210967e+00,6.152921e-07
1.4041439464e+08,2.4857971379e+01,5.0327767318e+00,6.087881e-07
1.4059911583e+08,2.5324603732e+01,5.0380821084e+00,7.245085e-07
1.4078383742e+08,2.5255713940e+01,5.0431703238e+00,9.360268e-07
1.4100855861e+08,2.5162468459e+01,5.0492527814e+00,8.763244e-07
1.4119328020e+08,2.4431026159e+01,5.0540257280e+00,1.022003e-07
1.4141800138e+08,2.5392520186e+01,5.0596666243e+00,5.090611e-08
1.4160272257e+08,2.4342588903e+01,5.0640456211e+00,7.723178e-07
1.4178744416e+08,2.5289870688e+01,5.0683090288e+00,6.318938e-07
1.4201216535e+08,2.4490059661e+01,5.0731573949e+00,6.616235e-07
1.4219688694e+08,2.4984157872e+01,5.0769930128e+00,5.937319e-07
1.4238160813e+08,2.2563077612e+01,5.0805875650e+00,6.970293e-07
1.4260632971e+08,2.4638629710e+01,5.0846053515e+00,6.366545e-07
1.4279105090e+08,2.2634200287e+01,5.0875839635e+00,8.420032e-07
1.4301577209e+08,2.4451118449e+01,5.0908045578e+00,8.255557e-07
1.4320049368e+08,2.4179965698e+01,5.0929992624e+00,1.173174e-07
1.4338521487e+08,2.2842775427e+01,5.0948076702e+00,8.097939e-07
1.4360993645e+08,2.3991461417e+01,5.0964129798e+00,9.290125e-07
1.4379465764e+08,2.3368423674e+01,5.0970602874e+00,6.903205e-07
1.4401937923e+08,2.2270390183e+01,5.0969356712e+00,7.275627e-07
1.4420410042e+08,2.2783417565e+01,5.0956516261e+00,6.019051e-07
1.4438882161e+08,2.1007596428e+01,5.0925470391e+00,6.342730e-07
1.4461354319e+08,2.2707130345e+01,5.0871781172e+00,6.021849e-07
1.4479826438e+08,2.1593444769e+01,5.0853207496e+00,8.208709e-07
1.4498298597e+08,2.3666652238e+01,5.0847749315e+00,3.400307e-07
1.4520770716e+08,2.1900535274e+01,5.0851950682e+00,8.957260e-07
1.4539242875e+08,2.3958606863e+01,5.0862368925e+00,9.131270e-07
1.4561714993e+08,2.3795550344e+01,5.0880746515e+00,7.887719e-07
1.4580187112e+08,2.4382862596e+01,5.0900715884e+00,7.337767e-07
1.4598659271e+08,2.3416989710e+01,5.0923542260e+00,5.913999e-07
1.4621131390e+08,2.5121956146e+01,5.0955976828e+00,6.267342e-07
1.4639603549e+08,2.2125101498e+01,5.0985303425e+00,6.079838e-07
1.4658075667e+08,2.5022452764e+01,5.1017216430e+00,8.181378e-07
